stimp,skill,slope_pct,clock,length_ft,rollout_m,solve_ok,make,make_se,three_plus,exp_strokes,exp_strokes_se,mean_past_miss_m,pct_miss_short,mean_leave_m,de_vs_best,de_pair_se
8,scratch,0,12,15,0.00,true,0.12712,0.00372,0.00261,1.87548,0.00374,0.2580,0.5616,0.3141,0.04630,0.00345
8,scratch,0,12,15,0.10,true,0.15150,0.00401,0.00340,1.85190,0.00403,0.3084,0.4442,0.3289,0.02272,0.00286
8,scratch,0,12,15,0.20,true,0.16975,0.00420,0.00563,1.83588,0.00423,0.3582,0.3207,0.3654,0.00670,0.00197
8,scratch,0,12,15,0.30,true,0.18050,0.00430,0.00968,1.82918,0.00436,0.4207,0.2257,0.4197,0.00000,0.00000
8,scratch,0,12,15,0.40,true,0.18563,0.00435,0.01615,1.83053,0.00445,0.4910,0.1521,0.4891,0.00135,0.00180
8,scratch,0,12,15,0.50,true,0.18300,0.00432,0.02546,1.84247,0.00449,0.5668,0.0975,0.5686,0.01329,0.00241
8,scratch,0,12,15,0.60,true,0.17763,0.00427,0.03785,1.86023,0.00452,0.6461,0.0572,0.6547,0.03105,0.00282
8,scratch,0,12,15,0.70,true,0.17037,0.00420,0.05357,1.88320,0.00455,0.7346,0.0351,0.7461,0.05402,0.00315
8,scratch,0,12,15,0.80,true,0.16325,0.00413,0.07243,1.90920,0.00458,0.8248,0.0193,0.8406,0.08002,0.00341
8,scratch,0,12,15,0.90,true,0.15313,0.00403,0.09457,1.94146,0.00460,0.9191,0.0102,0.9373,0.11228,0.00366
8,scratch,0,12,15,1.00,true,0.14188,0.00390,0.11942,1.97757,0.00459,1.0163,0.0064,1.0344,0.14840,0.00389
8,scratch,0,12,15,1.10,true,0.13225,0.00379,0.14656,2.01435,0.00460,1.1151,0.0042,1.1328,0.18517,0.00408
8,scratch,0,12,15,1.20,true,0.12112,0.00365,0.17591,2.05484,0.00458,1.2142,0.0024,1.2320,0.22567,0.00430
8,scratch,0,12,20,0.00,true,0.07625,0.00297,0.00977,1.93352,0.00301,0.3477,0.5352,0.4199,0.01446,0.00265
8,scratch,0,12,20,0.10,true,0.08650,0.00314,0.01170,1.92520,0.00320,0.3896,0.4361,0.4348,0.00614,0.00216
8,scratch,0,12,20,0.20,true,0.09663,0.00330,0.01574,1.91911,0.00339,0.4417,0.3498,0.4660,0.00006,0.00159
8,scratch,0,12,20,0.30,true,0.10312,0.00340,0.02218,1.91905,0.00353,0.4963,0.2663,0.5128,0.00000,0.00000
8,scratch,0,12,20,0.40,true,0.10237,0.00339,0.03115,1.92878,0.00357,0.5599,0.2033,0.5692,0.00972,0.00129
8,scratch,0,12,20,0.50,true,0.10300,0.00340,0.04305,1.94006,0.00365,0.6278,0.1463,0.6389,0.02100,0.00192
8,scratch,0,12,20,0.60,true,0.10013,0.00336,0.05793,1.95782,0.00370,0.6993,0.0992,0.7165,0.03876,0.00234
8,scratch,0,12,20,0.70,true,0.09738,0.00331,0.07546,1.97810,0.00375,0.7792,0.0679,0.7999,0.05905,0.00265
8,scratch,0,12,20,0.80,true,0.09300,0.00325,0.09560,2.00263,0.00379,0.8636,0.0456,0.8879,0.08357,0.00290
8,scratch,0,12,20,0.90,true,0.08837,0.00317,0.11812,2.02978,0.00383,0.9494,0.0277,0.9791,0.11073,0.00310
8,scratch,0,12,20,1.00,true,0.08188,0.00307,0.14315,2.06133,0.00383,1.0417,0.0176,1.0734,0.14227,0.00334
8,scratch,0,12,20,1.10,true,0.07550,0.00295,0.16992,2.09448,0.00382,1.1351,0.0110,1.1681,0.17543,0.00348
8,scratch,0,12,20,1.20,true,0.06975,0.00285,0.19820,2.12853,0.00382,1.2319,0.0074,1.2647,0.20948,0.00365
8,mid,0,12,10,0.00,true,0.18600,0.00435,0.00114,1.81514,0.00436,0.1925,0.5891,0.2369,0.06072,0.00409
8,mid,0,12,10,0.10,true,0.22550,0.00467,0.00189,1.77639,0.00468,0.2380,0.4078,0.2564,0.02197,0.00320
8,mid,0,12,10,0.20,true,0.24838,0.00483,0.00417,1.75579,0.00486,0.2947,0.2516,0.3036,0.00138,0.00213
8,mid,0,12,10,0.30,true,0.25425,0.00487,0.00866,1.75441,0.00493,0.3639,0.1475,0.3701,0.00000,0.00000
8,mid,0,12,10,0.40,true,0.24963,0.00484,0.01651,1.76689,0.00496,0.4432,0.0826,0.4507,0.01247,0.00192
8,mid,0,12,10,0.50,true,0.24250,0.00479,0.02851,1.78602,0.00500,0.5285,0.0396,0.5414,0.03161,0.00264
8,mid,0,12,10,0.60,true,0.22950,0.00470,0.04517,1.81569,0.00503,0.6190,0.0198,0.6342,0.06128,0.00303
8,mid,0,12,10,0.70,true,0.21788,0.00462,0.06652,1.84868,0.00508,0.7137,0.0101,0.7299,0.09426,0.00334
8,mid,0,12,10,0.80,true,0.20287,0.00450,0.09283,1.89001,0.00512,0.8104,0.0042,0.8276,0.13560,0.00366
8,mid,0,12,10,0.90,true,0.18900,0.00438,0.12300,1.93409,0.00516,0.9090,0.0017,0.9263,0.17968,0.00393
8,mid,0,12,10,1.00,true,0.17275,0.00423,0.15682,1.98421,0.00517,1.0095,0.0012,1.0258,0.22979,0.00420
8,mid,0,12,10,1.10,true,0.15950,0.00409,0.19239,2.03308,0.00519,1.1103,0.0007,1.1260,0.27867,0.00446
8,mid,0,12,10,1.20,true,0.14150,0.00390,0.23049,2.08926,0.00512,1.2104,0.0001,1.2260,0.33484,0.00473
8,mid,0,12,15,0.00,true,0.09287,0.00325,0.00930,1.91643,0.00329,0.2814,0.5483,0.3625,0.01970,0.00263
8,mid,0,12,15,0.10,true,0.10787,0.00347,0.01122,1.90335,0.00353,0.3315,0.4414,0.3782,0.00661,0.00186
8,mid,0,12,15,0.20,true,0.11950,0.00363,0.01623,1.89673,0.00372,0.3824,0.3322,0.4134,0.00000,0.00000
8,mid,0,12,15,0.30,true,0.12712,0.00372,0.02437,1.89726,0.00387,0.4419,0.2442,0.4635,0.00053,0.00160
8,mid,0,12,15,0.40,true,0.13012,0.00376,0.03624,1.90613,0.00398,0.5086,0.1729,0.5275,0.00940,0.00227
8,mid,0,12,15,0.50,true,0.12925,0.00375,0.05181,1.92259,0.00407,0.5804,0.1187,0.6007,0.02586,0.00263
8,mid,0,12,15,0.60,true,0.12662,0.00372,0.07115,1.94457,0.00416,0.6563,0.0763,0.6819,0.04784,0.00295
8,mid,0,12,15,0.70,true,0.12200,0.00366,0.09446,1.97254,0.00423,0.7393,0.0474,0.7694,0.07580,0.00324
8,mid,0,12,15,0.80,true,0.11588,0.00358,0.12128,2.00551,0.00429,0.8299,0.0314,0.8611,0.10878,0.00351
8,mid,0,12,15,0.90,true,0.10762,0.00346,0.15093,2.04345,0.00431,0.9194,0.0181,0.9541,0.14672,0.00373
8,mid,0,12,15,1.00,true,0.09988,0.00335,0.18297,2.08330,0.00433,1.0134,0.0101,1.0499,0.18657,0.00395
8,mid,0,12,15,1.10,true,0.09237,0.00324,0.21656,2.12446,0.00434,1.1106,0.0067,1.1464,0.22773,0.00412
8,mid,0,12,15,1.20,true,0.08275,0.00308,0.25208,2.16969,0.00429,1.2091,0.0046,1.2442,0.27295,0.00431
8,mid,0,12,20,0.00,true,0.05025,0.00244,0.03167,1.98143,0.00261,0.3782,0.5278,0.5001,0.00221,0.00140
8,mid,0,12,20,0.10,true,0.05625,0.00258,0.03546,1.97922,0.00277,0.4215,0.4395,0.5165,0.00000,0.00000
8,mid,0,12,20,0.20,true,0.06212,0.00270,0.04274,1.98064,0.00294,0.4717,0.3588,0.5471,0.00142,0.00136
8,mid,0,12,20,0.30,true,0.06713,0.00280,0.05368,1.98659,0.00311,0.5261,0.2834,0.5915,0.00737,0.00193
8,mid,0,12,20,0.40,true,0.06575,0.00277,0.06827,2.00257,0.00318,0.5844,0.2185,0.6446,0.02335,0.00219
8,mid,0,12,20,0.50,true,0.06588,0.00277,0.08618,2.02037,0.00329,0.6540,0.1701,0.7087,0.04115,0.00253
8,mid,0,12,20,0.60,true,0.06563,0.00277,0.10705,2.04152,0.00340,0.7213,0.1235,0.7799,0.06230,0.00279
8,mid,0,12,20,0.70,true,0.06400,0.00274,0.13090,2.06704,0.00350,0.7965,0.0897,0.8573,0.08781,0.00301
8,mid,0,12,20,0.80,true,0.06212,0.00270,0.15730,2.09536,0.00358,0.8767,0.0637,0.9405,0.11614,0.00324
8,mid,0,12,20,0.90,true,0.06012,0.00266,0.18566,2.12578,0.00366,0.9599,0.0436,1.0275,0.14656,0.00341
8,mid,0,12,20,1.00,true,0.05538,0.00256,0.21618,2.16113,0.00367,1.0459,0.0282,1.1172,0.18190,0.00359
8,mid,0,12,20,1.10,true,0.05162,0.00247,0.24789,2.19668,0.00369,1.1375,0.0191,1.2097,0.21745,0.00374
8,mid,0,12,20,1.20,true,0.04537,0.00233,0.28076,2.23590,0.00363,1.2296,0.0122,1.3028,0.25668,0.00386
8,high,0,12,10,0.00,true,0.14988,0.00399,0.00422,1.85434,0.00401,0.2102,0.5726,0.2666,0.03778,0.00328
8,high,0,12,10,0.10,true,0.17688,0.00427,0.00611,1.82924,0.00430,0.2564,0.4112,0.2862,0.01268,0.00229
8,high,0,12,10,0.20,true,0.19462,0.00443,0.01118,1.81657,0.00450,0.3118,0.2711,0.3304,0.00000,0.00000
8,high,0,12,10,0.30,true,0.19875,0.00446,0.02031,1.82159,0.00460,0.3777,0.1682,0.3931,0.00502,0.00208
8,high,0,12,10,0.40,true,0.19762,0.00445,0.03439,1.83682,0.00469,0.4548,0.1030,0.4695,0.02025,0.00270
8,high,0,12,10,0.50,true,0.19187,0.00440,0.05402,1.86223,0.00478,0.5360,0.0574,0.5548,0.04566,0.00313
8,high,0,12,10,0.60,true,0.18188,0.00431,0.07926,1.89752,0.00485,0.6239,0.0310,0.6458,0.08095,0.00350
8,high,0,12,10,0.70,true,0.17075,0.00421,0.10982,1.93928,0.00492,0.7166,0.0161,0.7408,0.12272,0.00383
8,high,0,12,10,0.80,true,0.15850,0.00408,0.14404,1.98585,0.00497,0.8119,0.0091,0.8365,0.16929,0.00408
8,high,0,12,10,0.90,true,0.14613,0.00395,0.18158,2.03589,0.00500,0.9090,0.0041,0.9346,0.21933,0.00435
8,high,0,12,10,1.00,true,0.13275,0.00379,0.22111,2.08897,0.00500,1.0074,0.0020,1.0328,0.27240,0.00457
8,high,0,12,10,1.10,true,0.12100,0.00365,0.26135,2.14117,0.00498,1.1073,0.0016,1.1317,0.32460,0.00475
8,high,0,12,10,1.20,true,0.11050,0.00351,0.30169,2.19226,0.00496,1.2074,0.0008,1.2316,0.37569,0.00491
8,high,0,12,15,0.00,true,0.07000,0.00285,0.02678,1.95681,0.00300,0.3078,0.5406,0.4175,0.00865,0.00232
8,high,0,12,15,0.10,true,0.08113,0.00305,0.03062,1.94954,0.00322,0.3574,0.4436,0.4342,0.00138,0.00166
8,high,0,12,15,0.20,true,0.09087,0.00321,0.03898,1.94816,0.00344,0.4077,0.3457,0.4680,0.00000,0.00000
8,high,0,12,15,0.30,true,0.09425,0.00327,0.05197,1.95781,0.00358,0.4650,0.2641,0.5142,0.00965,0.00146
8,high,0,12,15,0.40,true,0.09675,0.00331,0.06961,1.97299,0.00373,0.5304,0.1985,0.5734,0.02483,0.00200
8,high,0,12,15,0.50,true,0.09688,0.00331,0.09172,1.99503,0.00387,0.5991,0.1419,0.6432,0.04687,0.00247
8,high,0,12,15,0.60,true,0.09413,0.00326,0.11796,2.02410,0.00397,0.6747,0.1006,0.7205,0.07594,0.00282
8,high,0,12,15,0.70,true,0.08975,0.00320,0.14777,2.05839,0.00406,0.7527,0.0666,0.8037,0.11023,0.00314
8,high,0,12,15,0.80,true,0.08525,0.00312,0.18035,2.09560,0.00413,0.8374,0.0444,0.8915,0.14744,0.00343
8,high,0,12,15,0.90,true,0.07900,0.00302,0.21469,2.13636,0.00416,0.9260,0.0311,0.9807,0.18820,0.00361
8,high,0,12,15,1.00,true,0.07312,0.00291,0.25082,2.17856,0.00418,1.0153,0.0186,1.0738,0.23040,0.00381
8,high,0,12,15,1.10,true,0.06613,0.00278,0.28805,2.22304,0.00415,1.1101,0.0128,1.1684,0.27488,0.00397
8,high,0,12,15,1.20,true,0.06087,0.00267,0.32512,2.26565,0.00413,1.2048,0.0077,1.2644,0.31749,0.00410
8,high,0,12,20,0.00,true,0.03575,0.00208,0.07851,2.04290,0.00254,0.4145,0.5254,0.5919,0.00000,0.00000
8,high,0,12,20,0.10,true,0.04000,0.00219,0.08441,2.04456,0.00269,0.4574,0.4449,0.6100,0.00167,0.00122
8,high,0,12,20,0.20,true,0.04312,0.00227,0.09484,2.05191,0.00284,0.5069,0.3718,0.6398,0.00901,0.00168
8,high,0,12,20,0.30,true,0.04713,0.00237,0.10935,2.06247,0.00303,0.5617,0.3055,0.6818,0.01958,0.00207
8,high,0,12,20,0.40,true,0.04825,0.00240,0.12780,2.07987,0.00317,0.6188,0.2447,0.7328,0.03697,0.00237
8,high,0,12,20,0.50,true,0.04688,0.00236,0.14962,2.10316,0.00326,0.6830,0.1963,0.7910,0.06026,0.00260
8,high,0,12,20,0.60,true,0.04788,0.00239,0.17453,2.12719,0.00341,0.7516,0.1540,0.8587,0.08430,0.00289
8,high,0,12,20,0.70,true,0.04763,0.00238,0.20206,2.15513,0.00353,0.8196,0.1142,0.9320,0.11223,0.00313
8,high,0,12,20,0.80,true,0.04437,0.00230,0.23222,2.18872,0.00357,0.8969,0.0869,1.0100,0.14582,0.00335
8,high,0,12,20,0.90,true,0.04238,0.00225,0.26380,2.22251,0.00362,0.9764,0.0636,1.0931,0.17961,0.00357
8,high,0,12,20,1.00,true,0.04088,0.00221,0.29622,2.25668,0.00368,1.0593,0.0456,1.1794,0.21379,0.00373
8,high,0,12,20,1.10,true,0.03775,0.00213,0.32935,2.29324,0.00367,1.1442,0.0317,1.2675,0.25035,0.00384
8,high,0,12,20,1.20,true,0.03513,0.00206,0.36252,2.32938,0.00366,1.2346,0.0231,1.3583,0.28649,0.00395
8,hcp30,0,12,10,0.00,true,0.13100,0.00377,0.06876,1.93901,0.00430,0.4160,0.5685,0.4455,0.00719,0.00201
8,hcp30,0,12,10,0.10,true,0.14463,0.00393,0.07502,1.93182,0.00452,0.4674,0.4877,0.4635,0.00000,0.00000
8,hcp30,0,12,10,0.20,true,0.15662,0.00406,0.08722,1.93237,0.00477,0.5220,0.4079,0.4972,0.00055,0.00205
8,hcp30,0,12,10,0.30,true,0.16237,0.00412,0.10451,1.94444,0.00498,0.5833,0.3373,0.5438,0.01262,0.00290
8,hcp30,0,12,10,0.40,true,0.16712,0.00417,0.12653,1.96246,0.00521,0.6497,0.2741,0.6031,0.03063,0.00356
8,hcp30,0,12,10,0.50,true,0.16637,0.00416,0.15272,1.99036,0.00540,0.7200,0.2204,0.6711,0.05854,0.00412
8,hcp30,0,12,10,0.60,true,0.16312,0.00413,0.18183,2.02390,0.00556,0.7969,0.1800,0.7457,0.09208,0.00459
8,hcp30,0,12,10,0.70,true,0.15787,0.00408,0.21340,2.06216,0.00571,0.8744,0.1437,0.8264,0.13033,0.00502
8,hcp30,0,12,10,0.80,true,0.15138,0.00401,0.24751,2.10449,0.00583,0.9599,0.1172,0.9130,0.17267,0.00546
8,hcp30,0,12,10,0.90,true,0.14300,0.00391,0.28322,2.15057,0.00590,1.0470,0.0952,1.0033,0.21875,0.00584
8,hcp30,0,12,10,1.00,true,0.13400,0.00381,0.31973,2.19840,0.00595,1.1344,0.0758,1.0966,0.26657,0.00618
8,hcp30,0,12,10,1.10,true,0.12387,0.00368,0.35614,2.24752,0.00594,1.2219,0.0595,1.1911,0.31569,0.00646
8,hcp30,0,12,10,1.20,true,0.11563,0.00358,0.39145,2.29392,0.00594,1.3145,0.0485,1.2875,0.36209,0.00669
8,hcp30,0,12,15,0.00,true,0.06988,0.00285,0.16547,2.09997,0.00406,0.6126,0.5382,0.6707,0.00000,0.00000
8,hcp30,0,12,15,0.10,true,0.07287,0.00291,0.17215,2.10397,0.00416,0.6705,0.4902,0.6867,0.00400,0.00147
8,hcp30,0,12,15,0.20,true,0.07850,0.00301,0.18259,2.10932,0.00434,0.7280,0.4411,0.7142,0.00935,0.00221
8,hcp30,0,12,15,0.30,true,0.08150,0.00306,0.19659,2.12106,0.00449,0.7835,0.3917,0.7499,0.02109,0.00282
8,hcp30,0,12,15,0.40,true,0.08450,0.00311,0.21411,2.13657,0.00466,0.8429,0.3441,0.7959,0.03660,0.00339
8,hcp30,0,12,15,0.50,true,0.08588,0.00313,0.23388,2.15618,0.00481,0.9037,0.3006,0.8482,0.05621,0.00387
8,hcp30,0,12,15,0.60,true,0.08525,0.00312,0.25614,2.18053,0.00493,0.9739,0.2652,0.9077,0.08056,0.00435
8,hcp30,0,12,15,0.70,true,0.08150,0.00306,0.28056,2.21041,0.00500,1.0442,0.2330,0.9714,0.11044,0.00476
8,hcp30,0,12,15,0.80,true,0.07825,0.00300,0.30583,2.24087,0.00507,1.1166,0.2045,1.0400,0.14090,0.00511
8,hcp30,0,12,15,0.90,true,0.07737,0.00299,0.33205,2.27014,0.00518,1.1923,0.1782,1.1157,0.17018,0.00548
8,hcp30,0,12,15,1.00,true,0.07337,0.00292,0.35965,2.30419,0.00521,1.2687,0.1546,1.1941,0.20422,0.00582
8,hcp30,0,12,15,1.10,true,0.07050,0.00286,0.38641,2.33646,0.00525,1.3447,0.1334,1.2748,0.23650,0.00606
8,hcp30,0,12,15,1.20,true,0.06675,0.00279,0.41390,2.37059,0.00526,1.4230,0.1147,1.3587,0.27063,0.00630
8,hcp30,0,12,20,0.00,true,0.03775,0.00213,0.25851,2.22995,0.00391,0.8246,0.5194,0.8834,0.00000,0.00000
8,hcp30,0,12,20,0.10,true,0.04075,0.00221,0.26508,2.23404,0.00402,0.8728,0.4771,0.9025,0.00409,0.00121
8,hcp30,0,12,20,0.20,true,0.04150,0.00223,0.27468,2.24366,0.00409,0.9247,0.4366,0.9284,0.01370,0.00185
8,hcp30,0,12,20,0.30,true,0.04238,0.00225,0.28630,2.25540,0.00418,0.9832,0.4010,0.9610,0.02545,0.00236
8,hcp30,0,12,20,0.40,true,0.04337,0.00228,0.29992,2.26923,0.00429,1.0435,0.3668,1.0008,0.03928,0.00284
8,hcp30,0,12,20,0.50,true,0.04487,0.00231,0.31487,2.28411,0.00441,1.1019,0.3327,1.0466,0.05416,0.00325
8,hcp30,0,12,20,0.60,true,0.04462,0.00231,0.33204,2.30322,0.00449,1.1664,0.3020,1.0989,0.07327,0.00372
8,hcp30,0,12,20,0.70,true,0.04525,0.00232,0.34972,2.32215,0.00459,1.2251,0.2696,1.1560,0.09220,0.00410
8,hcp30,0,12,20,0.80,true,0.04275,0.00226,0.36906,2.34612,0.00462,1.2895,0.2422,1.2162,0.11616,0.00443
8,hcp30,0,12,20,0.90,true,0.04225,0.00225,0.38866,2.36854,0.00469,1.3543,0.2161,1.2811,0.13859,0.00472
8,hcp30,0,12,20,1.00,true,0.03938,0.00217,0.40938,2.39468,0.00470,1.4308,0.1987,1.3479,0.16473,0.00498
8,hcp30,0,12,20,1.10,true,0.03675,0.00210,0.43126,2.42198,0.00470,1.5059,0.1800,1.4201,0.19203,0.00527
8,hcp30,0,12,20,1.20,true,0.03525,0.00206,0.45243,2.44761,0.00472,1.5775,0.1609,1.4945,0.21766,0.00548
8,tour,1,12,10,0.00,true,0.28500,0.00505,0.00008,1.71508,0.00505,0.1603,0.6315,0.1961,0.12039,0.00494
8,tour,1,12,10,0.10,true,0.35400,0.00535,0.00019,1.64619,0.00535,0.2122,0.4292,0.2126,0.05150,0.00397
8,tour,1,12,10,0.20,true,0.39663,0.00547,0.00057,1.60395,0.00547,0.2757,0.2461,0.2659,0.00926,0.00256
8,tour,1,12,10,0.30,true,0.40687,0.00549,0.00156,1.59469,0.00551,0.3470,0.1216,0.3409,0.00000,0.00000
8,tour,1,12,10,0.40,true,0.39875,0.00547,0.00371,1.60496,0.00551,0.4295,0.0526,0.4302,0.01027,0.00223
8,tour,1,12,10,0.50,true,0.38700,0.00545,0.00765,1.62065,0.00552,0.5199,0.0212,0.5251,0.02597,0.00288
8,tour,1,12,10,0.60,true,0.37050,0.00540,0.01462,1.64412,0.00553,0.6195,0.0087,0.6264,0.04944,0.00329
8,tour,1,12,10,0.70,true,0.35275,0.00534,0.02462,1.67187,0.00556,0.7162,0.0031,0.7241,0.07719,0.00366
8,tour,1,12,10,0.80,true,0.33400,0.00527,0.03831,1.70431,0.00560,0.8147,0.0015,0.8222,0.10963,0.00395
