stimp,skill,slope_pct,clock,length_ft,rollout_m,solve_ok,make,make_se,three_plus,exp_strokes,exp_strokes_se,mean_past_miss_m,pct_miss_short,mean_leave_m,de_vs_best,de_pair_se
10,high,1,6,15,0.00,true,0.07275,0.00290,0.03293,1.96063,0.00308,0.3113,0.5328,0.4274,0.00950,0.00168
10,high,1,6,15,0.10,true,0.08538,0.00312,0.03596,1.95112,0.00333,0.3582,0.4293,0.4470,0.00000,0.00000
10,high,1,6,15,0.20,true,0.09050,0.00321,0.04395,1.95418,0.00347,0.4127,0.3399,0.4808,0.00305,0.00152
10,high,1,6,15,0.30,true,0.09300,0.00325,0.05676,1.96477,0.00359,0.4711,0.2590,0.5287,0.01365,0.00209
10,high,1,6,15,0.40,true,0.09450,0.00327,0.07414,1.98104,0.00373,0.5342,0.1908,0.5885,0.02992,0.00245
10,high,1,6,15,0.50,true,0.09275,0.00324,0.09612,2.00528,0.00383,0.6040,0.1365,0.6583,0.05416,0.00279
10,high,1,6,15,0.60,true,0.09012,0.00320,0.12154,2.03395,0.00393,0.6759,0.0934,0.7341,0.08283,0.00305
10,high,1,6,15,0.70,true,0.08712,0.00315,0.15064,2.06680,0.00404,0.7574,0.0649,0.8170,0.11568,0.00330
10,high,1,6,15,0.80,true,0.08263,0.00308,0.18233,2.10388,0.00411,0.8440,0.0461,0.9041,0.15276,0.00354
10,high,1,6,15,0.90,true,0.07925,0.00302,0.21563,2.14156,0.00419,0.9295,0.0281,0.9946,0.19044,0.00375
10,high,1,6,15,1.00,true,0.07500,0.00294,0.25080,2.18212,0.00424,1.0229,0.0188,1.0887,0.23100,0.00392
10,high,1,6,15,1.10,true,0.07100,0.00287,0.28614,2.22270,0.00427,1.1159,0.0112,1.1837,0.27158,0.00404
10,high,1,6,15,1.20,true,0.06688,0.00279,0.32128,2.26330,0.00428,1.2117,0.0075,1.2793,0.31218,0.00416
10,high,1,6,20,0.00,true,0.04375,0.00229,0.09492,2.05268,0.00285,0.4129,0.5247,0.6150,0.00000,0.00000
10,high,1,6,20,0.10,true,0.04738,0.00238,0.09906,2.05337,0.00297,0.4598,0.4509,0.6318,0.00070,0.00113
10,high,1,6,20,0.20,true,0.05038,0.00245,0.10760,2.05918,0.00309,0.5067,0.3757,0.6608,0.00650,0.00164
10,high,1,6,20,0.30,true,0.05300,0.00250,0.12044,2.06978,0.00323,0.5610,0.3097,0.7011,0.01710,0.00203
10,high,1,6,20,0.40,true,0.05375,0.00252,0.13724,2.08632,0.00335,0.6183,0.2497,0.7506,0.03364,0.00234
10,high,1,6,20,0.50,true,0.05350,0.00252,0.15756,2.10749,0.00345,0.6808,0.1982,0.8086,0.05481,0.00265
10,high,1,6,20,0.60,true,0.05300,0.00250,0.18057,2.13170,0.00356,0.7518,0.1604,0.8736,0.07902,0.00290
10,high,1,6,20,0.70,true,0.05300,0.00250,0.20618,2.15813,0.00368,0.8228,0.1237,0.9462,0.10546,0.00320
10,high,1,6,20,0.80,true,0.05137,0.00247,0.23414,2.18866,0.00375,0.9000,0.0955,1.0239,0.13598,0.00345
10,high,1,6,20,0.90,true,0.05025,0.00244,0.26353,2.22022,0.00383,0.9791,0.0713,1.1062,0.16754,0.00370
10,high,1,6,20,1.00,true,0.04763,0.00238,0.29407,2.25454,0.00386,1.0615,0.0525,1.1914,0.20186,0.00388
10,high,1,6,20,1.10,true,0.04575,0.00234,0.32467,2.28825,0.00390,1.1494,0.0407,1.2788,0.23558,0.00399
10,high,1,6,20,1.20,true,0.04163,0.00223,0.35627,2.32534,0.00386,1.2387,0.0309,1.3685,0.27266,0.00411
10,hcp30,1,12,10,0.00,true,0.14625,0.00395,0.06352,1.92107,0.00446,0.4116,0.5744,0.4414,0.01002,0.00212
10,hcp30,1,12,10,0.10,true,0.16375,0.00414,0.07065,1.91106,0.00472,0.4623,0.4906,0.4598,0.00000,0.00000
10,hcp30,1,12,10,0.20,true,0.17363,0.00423,0.08306,1.91430,0.00494,0.5217,0.4178,0.4908,0.00325,0.00200
10,hcp30,1,12,10,0.30,true,0.18613,0.00435,0.10012,1.91994,0.00523,0.5837,0.3473,0.5373,0.00888,0.00286
10,hcp30,1,12,10,0.40,true,0.19212,0.00440,0.12132,1.93656,0.00547,0.6513,0.2887,0.5932,0.02550,0.00346
10,hcp30,1,12,10,0.50,true,0.19400,0.00442,0.14623,1.96137,0.00570,0.7212,0.2351,0.6593,0.05032,0.00401
10,hcp30,1,12,10,0.60,true,0.19487,0.00443,0.17393,1.99032,0.00592,0.7946,0.1893,0.7339,0.07926,0.00450
10,hcp30,1,12,10,0.70,true,0.19325,0.00441,0.20298,2.02337,0.00612,0.8713,0.1534,0.8129,0.11231,0.00493
10,hcp30,1,12,10,0.80,true,0.19175,0.00440,0.23365,2.05823,0.00632,0.9517,0.1220,0.8990,0.14717,0.00533
10,hcp30,1,12,10,0.90,true,0.18738,0.00436,0.26554,2.09752,0.00648,1.0351,0.0963,0.9891,0.18646,0.00567
10,hcp30,1,12,10,1.00,true,0.18075,0.00430,0.29743,2.13924,0.00659,1.1215,0.0786,1.0794,0.22819,0.00599
10,hcp30,1,12,10,1.10,true,0.17663,0.00426,0.32928,2.17872,0.00671,1.2094,0.0607,1.1757,0.26766,0.00629
10,hcp30,1,12,10,1.20,true,0.17087,0.00421,0.36326,2.22247,0.00681,1.3079,0.0467,1.2813,0.31142,0.00660
10,hcp30,1,12,15,0.00,true,0.08363,0.00309,0.15182,2.07877,0.00426,0.6231,0.5486,0.6596,0.00000,0.00000
10,hcp30,1,12,15,0.10,true,0.08912,0.00319,0.15915,2.08108,0.00442,0.6692,0.4916,0.6762,0.00231,0.00150
10,hcp30,1,12,15,0.20,true,0.09413,0.00326,0.17004,2.08780,0.00459,0.7254,0.4417,0.7025,0.00903,0.00216
10,hcp30,1,12,15,0.30,true,0.09838,0.00333,0.18445,2.09916,0.00477,0.7798,0.3904,0.7389,0.02038,0.00277
10,hcp30,1,12,15,0.40,true,0.10138,0.00337,0.20155,2.11478,0.00495,0.8411,0.3458,0.7833,0.03601,0.00326
10,hcp30,1,12,15,0.50,true,0.10425,0.00342,0.22097,2.13316,0.00513,0.9048,0.3037,0.8362,0.05439,0.00374
10,hcp30,1,12,15,0.60,true,0.10400,0.00341,0.24287,2.15748,0.00528,0.9686,0.2640,0.8948,0.07871,0.00416
10,hcp30,1,12,15,0.70,true,0.10587,0.00344,0.26581,2.18095,0.00545,1.0387,0.2301,0.9610,0.10217,0.00457
10,hcp30,1,12,15,0.80,true,0.10425,0.00342,0.29080,2.21032,0.00556,1.1100,0.1990,1.0322,0.13154,0.00497
10,hcp30,1,12,15,0.90,true,0.10287,0.00340,0.31716,2.24112,0.00568,1.1855,0.1705,1.1102,0.16235,0.00537
10,hcp30,1,12,15,1.00,true,0.10138,0.00337,0.34354,2.27229,0.00578,1.2665,0.1487,1.1912,0.19352,0.00570
10,hcp30,1,12,15,1.10,true,0.09750,0.00332,0.36963,2.30567,0.00582,1.3450,0.1301,1.2711,0.22690,0.00593
10,hcp30,1,12,15,1.20,true,0.09400,0.00326,0.39608,2.33933,0.00587,1.4288,0.1144,1.3558,0.26056,0.00613
10,hcp30,1,12,20,0.00,true,0.04838,0.00240,0.24108,2.21194,0.00415,0.8067,0.5253,0.8777,0.00000,0.00000
10,hcp30,1,12,20,0.10,true,0.05275,0.00250,0.24813,2.21520,0.00429,0.8532,0.4819,0.8962,0.00326,0.00113
10,hcp30,1,12,20,0.20,true,0.05437,0.00254,0.25785,2.22421,0.00439,0.9064,0.4427,0.9205,0.01228,0.00167
10,hcp30,1,12,20,0.30,true,0.05563,0.00256,0.26986,2.23622,0.00449,0.9664,0.4073,0.9525,0.02429,0.00220
10,hcp30,1,12,20,0.40,true,0.05788,0.00261,0.28347,2.24909,0.00462,1.0230,0.3706,0.9920,0.03716,0.00270
10,hcp30,1,12,20,0.50,true,0.05925,0.00264,0.29904,2.26513,0.00474,1.0782,0.3326,1.0378,0.05319,0.00314
10,hcp30,1,12,20,0.60,true,0.05912,0.00264,0.31609,2.28440,0.00483,1.1455,0.3046,1.0880,0.07246,0.00356
10,hcp30,1,12,20,0.70,true,0.05912,0.00264,0.33454,2.30524,0.00493,1.2136,0.2770,1.1445,0.09330,0.00396
10,hcp30,1,12,20,0.80,true,0.05850,0.00262,0.35369,2.32761,0.00501,1.2810,0.2511,1.2042,0.11568,0.00431
10,hcp30,1,12,20,0.90,true,0.05763,0.00261,0.37396,2.35166,0.00508,1.3511,0.2263,1.2693,0.13972,0.00462
10,hcp30,1,12,20,1.00,true,0.05775,0.00261,0.39415,2.37476,0.00516,1.4232,0.2048,1.3376,0.16282,0.00493
10,hcp30,1,12,20,1.10,true,0.05813,0.00262,0.41544,2.39903,0.00525,1.5028,0.1858,1.4129,0.18710,0.00526
10,hcp30,1,12,20,1.20,true,0.05575,0.00257,0.43697,2.42651,0.00526,1.5778,0.1671,1.4884,0.21457,0.00551
10,hcp30,1,3,10,0.00,true,0.12562,0.00371,0.07072,1.94940,0.00425,0.3874,0.5657,0.4522,0.00966,0.00287
10,hcp30,1,3,10,0.10,true,0.14225,0.00391,0.07720,1.93974,0.00452,0.4684,0.4837,0.4716,0.00000,0.00000
10,hcp30,1,3,10,0.20,true,0.15275,0.00402,0.08920,1.94214,0.00475,0.5284,0.4071,0.5052,0.00241,0.00234
10,hcp30,1,3,10,0.30,true,0.16150,0.00411,0.10435,1.94971,0.00499,0.5860,0.3442,0.5473,0.00997,0.00324
10,hcp30,1,3,10,0.40,true,0.16750,0.00417,0.12458,1.96556,0.00522,0.6516,0.2865,0.6027,0.02582,0.00385
10,hcp30,1,3,10,0.50,true,0.17162,0.00422,0.14762,1.98639,0.00546,0.7186,0.2357,0.6662,0.04665,0.00442
10,hcp30,1,3,10,0.60,true,0.17375,0.00424,0.17476,2.01378,0.00569,0.7920,0.1893,0.7410,0.07404,0.00489
10,hcp30,1,3,10,0.70,true,0.17300,0.00423,0.20388,2.04634,0.00589,0.8698,0.1528,0.8210,0.10660,0.00526
10,hcp30,1,3,10,0.80,true,0.16800,0.00418,0.23552,2.08605,0.00604,0.9518,0.1229,0.9065,0.14631,0.00563
10,hcp30,1,3,10,0.90,true,0.16600,0.00416,0.26749,2.12333,0.00622,1.0351,0.0949,0.9990,0.18359,0.00597
10,hcp30,1,3,10,1.00,true,0.15975,0.00410,0.30110,2.16685,0.00633,1.1242,0.0747,1.0945,0.22712,0.00627
10,hcp30,1,3,10,1.10,true,0.15113,0.00400,0.33452,2.21279,0.00638,1.2177,0.0624,1.1896,0.27306,0.00647
10,hcp30,1,3,10,1.20,true,0.14113,0.00389,0.36515,2.25716,0.00637,1.3005,0.0520,1.2761,0.31742,0.00661
10,hcp30,1,3,15,0.00,true,0.06725,0.00280,0.16184,2.10587,0.00400,0.5569,0.5381,0.6676,0.00295,0.00250
10,hcp30,1,3,15,0.10,true,0.07650,0.00297,0.16759,2.10292,0.00422,0.6548,0.4875,0.6847,0.00000,0.00000
10,hcp30,1,3,15,0.20,true,0.08125,0.00305,0.17673,2.10817,0.00437,0.7051,0.4386,0.7088,0.00525,0.00194
10,hcp30,1,3,15,0.30,true,0.08725,0.00316,0.18958,2.11628,0.00457,0.7661,0.3937,0.7441,0.01336,0.00286
10,hcp30,1,3,15,0.40,true,0.08862,0.00318,0.20612,2.13311,0.00471,0.8304,0.3510,0.7877,0.03020,0.00346
10,hcp30,1,3,15,0.50,true,0.08837,0.00317,0.22403,2.15315,0.00483,0.8895,0.3110,0.8347,0.05024,0.00383
10,hcp30,1,3,15,0.60,true,0.08875,0.00318,0.24645,2.17762,0.00498,0.9585,0.2701,0.8961,0.07470,0.00433
10,hcp30,1,3,15,0.70,true,0.09225,0.00324,0.27017,2.20054,0.00519,1.0333,0.2341,0.9667,0.09762,0.00480
10,hcp30,1,3,15,0.80,true,0.09012,0.00320,0.29313,2.22833,0.00528,1.1011,0.2066,1.0317,0.12542,0.00515
10,hcp30,1,3,15,0.90,true,0.08862,0.00318,0.31758,2.25734,0.00538,1.1755,0.1817,1.1041,0.15443,0.00539
10,hcp30,1,3,15,1.00,true,0.08488,0.00312,0.34227,2.28899,0.00543,1.2496,0.1610,1.1768,0.18607,0.00561
10,hcp30,1,3,15,1.10,true,0.08325,0.00309,0.36889,2.32088,0.00551,1.3289,0.1381,1.2612,0.21796,0.00582
10,hcp30,1,3,15,1.20,true,0.07988,0.00303,0.39452,2.35358,0.00555,1.4052,0.1186,1.3435,0.25067,0.00598
10,hcp30,1,3,20,0.00,true,0.04700,0.00237,0.25525,2.22900,0.00419,0.7547,0.5239,0.9014,0.00000,0.00000
10,hcp30,1,3,20,0.10,true,0.04838,0.00240,0.26141,2.23450,0.00426,0.8536,0.4776,0.9187,0.00550,0.00236
10,hcp30,1,3,20,0.20,true,0.05137,0.00247,0.26956,2.24061,0.00437,0.9161,0.4452,0.9435,0.01162,0.00303
10,hcp30,1,3,20,0.30,true,0.05300,0.00250,0.28146,2.25233,0.00447,0.9735,0.4031,0.9784,0.02333,0.00359
10,hcp30,1,3,20,0.40,true,0.05262,0.00250,0.29556,2.26856,0.00454,1.0336,0.3667,1.0189,0.03956,0.00396
10,hcp30,1,3,20,0.50,true,0.05050,0.00245,0.31101,2.28812,0.00457,1.0941,0.3339,1.0629,0.05912,0.00430
10,hcp30,1,3,20,0.60,true,0.05325,0.00251,0.32798,2.30470,0.00472,1.1662,0.3034,1.1186,0.07570,0.00462
10,hcp30,1,3,20,0.70,true,0.05375,0.00252,0.34429,2.32283,0.00481,1.2305,0.2789,1.1714,0.09384,0.00489
10,hcp30,1,3,20,0.80,true,0.05200,0.00248,0.36218,2.34509,0.00485,1.2991,0.2566,1.2283,0.11610,0.00512
10,hcp30,1,3,20,0.90,true,0.05075,0.00245,0.38272,2.37002,0.00490,1.3694,0.2298,1.2962,0.14102,0.00536
10,hcp30,1,3,20,1.00,true,0.05000,0.00244,0.40354,2.39491,0.00496,1.4435,0.2070,1.3676,0.16591,0.00562
10,hcp30,1,3,20,1.10,true,0.04863,0.00240,0.42247,2.41840,0.00500,1.5122,0.1887,1.4343,0.18940,0.00580
10,hcp30,1,3,20,1.20,true,0.04550,0.00233,0.44373,2.44646,0.00499,1.5890,0.1716,1.5087,0.21746,0.00594
10,hcp30,1,6,10,0.00,true,0.12512,0.00370,0.06992,1.94889,0.00424,0.4148,0.5522,0.4540,0.00556,0.00185
10,hcp30,1,6,10,0.10,true,0.13587,0.00383,0.07459,1.94333,0.00442,0.4678,0.4726,0.4734,0.00000,0.00000
10,hcp30,1,6,10,0.20,true,0.14675,0.00396,0.08466,1.94344,0.00464,0.5282,0.3995,0.5083,0.00012,0.00193
10,hcp30,1,6,10,0.30,true,0.15600,0.00406,0.09935,1.95017,0.00488,0.5940,0.3356,0.5559,0.00684,0.00272
10,hcp30,1,6,10,0.40,true,0.16125,0.00411,0.11849,1.96577,0.00510,0.6594,0.2750,0.6139,0.02244,0.00328
10,hcp30,1,6,10,0.50,true,0.16425,0.00414,0.14117,1.98753,0.00532,0.7307,0.2252,0.6808,0.04420,0.00380
10,hcp30,1,6,10,0.60,true,0.16212,0.00412,0.16760,2.01859,0.00549,0.8064,0.1825,0.7558,0.07527,0.00428
10,hcp30,1,6,10,0.70,true,0.15962,0.00409,0.19623,2.05255,0.00567,0.8830,0.1447,0.8371,0.10922,0.00474
10,hcp30,1,6,10,0.80,true,0.15425,0.00404,0.22703,2.09192,0.00580,0.9694,0.1199,0.9232,0.14859,0.00519
10,hcp30,1,6,10,0.90,true,0.15000,0.00399,0.25819,2.13077,0.00593,1.0541,0.0966,1.0125,0.18744,0.00553
10,hcp30,1,6,10,1.00,true,0.14350,0.00392,0.29155,2.17449,0.00603,1.1455,0.0779,1.1084,0.23116,0.00588
10,hcp30,1,6,10,1.10,true,0.13625,0.00384,0.32371,2.21784,0.00608,1.2329,0.0625,1.2018,0.27451,0.00619
10,hcp30,1,6,10,1.20,true,0.12862,0.00374,0.35771,2.26390,0.00611,1.3279,0.0489,1.3035,0.32057,0.00648
10,hcp30,1,6,15,0.00,true,0.07262,0.00290,0.16060,2.09891,0.00409,0.6159,0.5313,0.6726,0.00218,0.00155
10,hcp30,1,6,15,0.10,true,0.08063,0.00304,0.16569,2.09673,0.00428,0.6670,0.4746,0.6940,0.00000,0.00000
10,hcp30,1,6,15,0.20,true,0.08550,0.00313,0.17424,2.10149,0.00443,0.7265,0.4267,0.7231,0.00475,0.00145
10,hcp30,1,6,15,0.30,true,0.08887,0.00318,0.18635,2.11167,0.00458,0.7870,0.3803,0.7610,0.01493,0.00215
10,hcp30,1,6,15,0.40,true,0.08775,0.00316,0.20195,2.13022,0.00467,0.8504,0.3383,0.8053,0.03348,0.00271
10,hcp30,1,6,15,0.50,true,0.08837,0.00317,0.22001,2.14980,0.00481,0.9158,0.2986,0.8581,0.05307,0.00320
10,hcp30,1,6,15,0.60,true,0.08775,0.00316,0.24036,2.17324,0.00493,0.9827,0.2617,0.9180,0.07651,0.00372
10,hcp30,1,6,15,0.70,true,0.08550,0.00313,0.26282,2.20074,0.00502,1.0522,0.2285,0.9833,0.10400,0.00415
10,hcp30,1,6,15,0.80,true,0.08375,0.00310,0.28620,2.22889,0.00512,1.1231,0.1986,1.0534,0.13215,0.00453
10,hcp30,1,6,15,0.90,true,0.08038,0.00304,0.31097,2.26035,0.00518,1.1969,0.1721,1.1283,0.16361,0.00491
10,hcp30,1,6,15,1.00,true,0.07888,0.00301,0.33633,2.29078,0.00527,1.2738,0.1472,1.2097,0.19404,0.00524
10,hcp30,1,6,15,1.10,true,0.07587,0.00296,0.36163,2.32280,0.00532,1.3538,0.1282,1.2916,0.22606,0.00552
10,hcp30,1,6,15,1.20,true,0.07050,0.00286,0.38706,2.35750,0.00530,1.4285,0.1091,1.3735,0.26077,0.00574
10,hcp30,1,6,20,0.00,true,0.04600,0.00234,0.25440,2.22875,0.00414,0.8204,0.5194,0.9072,0.00000,0.00000
10,hcp30,1,6,20,0.10,true,0.04738,0.00238,0.25889,2.23268,0.00420,0.8739,0.4812,0.9245,0.00394,0.00111
10,hcp30,1,6,20,0.20,true,0.04900,0.00241,0.26640,2.23977,0.00428,0.9304,0.4431,0.9511,0.01103,0.00180
10,hcp30,1,6,20,0.30,true,0.05063,0.00245,0.27607,2.24931,0.00438,0.9904,0.4079,0.9844,0.02057,0.00235
10,hcp30,1,6,20,0.40,true,0.04975,0.00243,0.28829,2.26425,0.00443,1.0462,0.3708,1.0234,0.03551,0.00284
10,hcp30,1,6,20,0.50,true,0.04963,0.00243,0.30219,2.28037,0.00450,1.1018,0.3337,1.0697,0.05162,0.00333
10,hcp30,1,6,20,0.60,true,0.05013,0.00244,0.31690,2.29689,0.00459,1.1657,0.3039,1.1202,0.06814,0.00371
10,hcp30,1,6,20,0.70,true,0.04938,0.00242,0.33307,2.31638,0.00466,1.2339,0.2780,1.1752,0.08764,0.00407
10,hcp30,1,6,20,0.80,true,0.04800,0.00239,0.35048,2.33802,0.00471,1.2995,0.2513,1.2348,0.10927,0.00441
10,hcp30,1,6,20,0.90,true,0.04662,0.00236,0.36852,2.36046,0.00475,1.3674,0.2275,1.2979,0.13172,0.00472
10,hcp30,1,6,20,1.00,true,0.04575,0.00234,0.38719,2.38326,0.00481,1.4323,0.2025,1.3654,0.15451,0.00501
10,hcp30,1,6,20,1.10,true,0.04562,0.00233,0.40648,2.40615,0.00487,1.5084,0.1834,1.4385,0.17740,0.00529
10,hcp30,1,6,20,1.20,true,0.04312,0.00227,0.42679,2.43268,0.00487,1.5863,0.1667,1.5135,0.20393,0.00557
10,tour,2,12,10,0.00,true,0.30512,0.00515,0.00008,1.69496,0.00515,0.1666,0.6683,0.1941,0.14727,0.00505
10,tour,2,12,10,0.10,true,0.38775,0.00545,0.00026,1.61251,0.00545,0.2108,0.4573,0.2075,0.06483,0.00398
10,tour,2,12,10,0.20,true,0.43575,0.00554,0.00086,1.56511,0.00555,0.2704,0.2627,0.2572,0.01742,0.00268
10,tour,2,12,10,0.30,true,0.45463,0.00557,0.00231,1.54768,0.00559,0.3442,0.1320,0.3337,0.00000,0.00000
10,tour,2,12,10,0.40,true,0.45463,0.00557,0.00525,1.55062,0.00562,0.4260,0.0582,0.4230,0.00294,0.00211
10,tour,2,12,10,0.50,true,0.44550,0.00556,0.01057,1.56507,0.00567,0.5173,0.0216,0.5208,0.01739,0.00275
10,tour,2,12,10,0.60,true,0.43362,0.00554,0.01898,1.58536,0.00574,0.6126,0.0071,0.6193,0.03768,0.00313
10,tour,2,12,10,0.70,true,0.41587,0.00551,0.03117,1.61530,0.00583,0.7124,0.0021,0.7198,0.06762,0.00349
10,tour,2,12,10,0.80,true,0.40125,0.00548,0.04644,1.64521,0.00594,0.8110,0.0008,0.8181,0.09753,0.00378
10,tour,2,12,10,0.90,true,0.38850,0.00545,0.06414,1.67567,0.00606,0.9067,0.0002,0.9136,0.12799,0.00402
10,tour,2,12,10,1.00,true,0.37350,0.00541,0.08509,1.71164,0.00619,1.0052,0.0002,1.0115,0.16396,0.00428
10,tour,2,12,10,1.10,true,0.36088,0.00537,0.10817,1.74736,0.00633,1.1058,0.0000,1.1119,0.19968,0.00452
10,tour,2,12,10,1.20,true,0.34525,0.00532,0.13306,1.78790,0.00645,1.2059,0.0000,1.2116,0.24022,0.00478
10,tour,2,12,15,0.00,true,0.18900,0.00438,0.00113,1.81214,0.00438,0.2401,0.5942,0.2791,0.08227,0.00435
10,tour,2,12,15,0.10,true,0.22737,0.00469,0.00203,1.77466,0.00470,0.2859,0.4558,0.2929,0.04479,0.00378
10,tour,2,12,15,0.20,true,0.25525,0.00487,0.00399,1.74874,0.00490,0.3398,0.3246,0.3302,0.01888,0.00306
10,tour,2,12,15,0.30,true,0.27663,0.00500,0.00755,1.73093,0.00506,0.4062,0.2182,0.3904,0.00107,0.00197
10,tour,2,12,15,0.40,true,0.28337,0.00504,0.01323,1.72986,0.00514,0.4758,0.1369,0.4635,0.00000,0.00000
10,tour,2,12,15,0.50,true,0.28450,0.00504,0.02179,1.73730,0.00522,0.5553,0.0816,0.5485,0.00743,0.00184
10,tour,2,12,15,0.60,true,0.27900,0.00501,0.03362,1.75463,0.00528,0.6421,0.0480,0.6402,0.02477,0.00242
10,tour,2,12,15,0.70,true,0.27187,0.00497,0.04886,1.77701,0.00536,0.7321,0.0251,0.7363,0.04715,0.00279
10,tour,2,12,15,0.80,true,0.26450,0.00493,0.06606,1.80160,0.00544,0.8214,0.0124,0.8298,0.07174,0.00313
10,tour,2,12,15,0.90,true,0.25538,0.00488,0.08726,1.83194,0.00553,0.9200,0.0067,0.9297,0.10208,0.00337
10,tour,2,12,15,1.00,true,0.24500,0.00481,0.11068,1.86575,0.00561,1.0189,0.0043,1.0285,0.13589,0.00361
10,tour,2,12,15,1.10,true,0.23538,0.00474,0.13534,1.90006,0.00569,1.1154,0.0020,1.1259,0.17020,0.00385
10,tour,2,12,15,1.20,true,0.22612,0.00468,0.16059,1.93459,0.00577,1.2110,0.0015,1.2210,0.20473,0.00406
10,tour,2,12,20,0.00,true,0.12437,0.00369,0.00554,1.88117,0.00372,0.3307,0.5567,0.3741,0.03233,0.00354
10,tour,2,12,20,0.10,true,0.14450,0.00393,0.00783,1.86333,0.00398,0.3790,0.4632,0.3871,0.01449,0.00309
10,tour,2,12,20,0.20,true,0.15712,0.00407,0.01188,1.85476,0.00414,0.4295,0.3681,0.4168,0.00592,0.00251
10,tour,2,12,20,0.30,true,0.16787,0.00418,0.01808,1.85022,0.00430,0.4826,0.2753,0.4639,0.00137,0.00171
10,tour,2,12,20,0.40,true,0.17750,0.00427,0.02633,1.84884,0.00445,0.5426,0.1991,0.5244,0.00000,0.00000
10,tour,2,12,20,0.50,true,0.18050,0.00430,0.03781,1.85733,0.00456,0.6144,0.1377,0.5995,0.00849,0.00173
10,tour,2,12,20,0.60,true,0.18050,0.00430,0.05195,1.87148,0.00466,0.6924,0.0943,0.6822,0.02264,0.00230
10,tour,2,12,20,0.70,true,0.17975,0.00429,0.06777,1.88806,0.00476,0.7712,0.0639,0.7665,0.03922,0.00263
10,tour,2,12,20,0.80,true,0.17550,0.00425,0.08738,1.91194,0.00484,0.8606,0.0426,0.8603,0.06310,0.00294
10,tour,2,12,20,0.90,true,0.17050,0.00420,0.10804,1.93762,0.00492,0.9448,0.0264,0.9506,0.08878,0.00315
10,tour,2,12,20,1.00,true,0.16612,0.00416,0.13184,1.96582,0.00501,1.0394,0.0153,1.0497,0.11698,0.00338
10,tour,2,12,20,1.10,true,0.16137,0.00411,0.15717,1.99594,0.00509,1.1373,0.0098,1.1491,0.14710,0.00354
10,tour,2,12,20,1.20,true,0.15513,0.00405,0.18348,2.02853,0.00515,1.2344,0.0067,1.2468,0.17969,0.00372
10,tour,2,3,10,0.00,true,0.24413,0.00480,0.00010,1.75597,0.00480,0.1392,0.5907,0.2010,0.12146,0.00560
10,tour,2,3,10,0.10,true,0.31362,0.00519,0.00017,1.68655,0.00519,0.2032,0.4047,0.2188,0.05204,0.00459
10,tour,2,3,10,0.20,true,0.35113,0.00534,0.00055,1.64943,0.00534,0.2648,0.2425,0.2674,0.01491,0.00358
10,tour,2,3,10,0.30,true,0.36312,0.00538,0.00158,1.63845,0.00539,0.3354,0.1254,0.3392,0.00394,0.00245
10,tour,2,3,10,0.40,true,0.36925,0.00540,0.00376,1.63451,0.00543,0.4148,0.0606,0.4239,0.00000,0.00000
10,tour,2,3,10,0.50,true,0.36400,0.00538,0.00765,1.64365,0.00545,0.4959,0.0263,0.5095,0.00914,0.00204
10,tour,2,3,10,0.60,true,0.35150,0.00534,0.01521,1.66371,0.00547,0.5985,0.0098,0.6147,0.02920,0.00284
10,tour,2,3,10,0.70,true,0.34213,0.00530,0.02498,1.68286,0.00552,0.6911,0.0036,0.7089,0.04835,0.00331
10,tour,2,3,10,0.80,true,0.33175,0.00526,0.03860,1.70687,0.00559,0.7895,0.0015,0.8074,0.07236,0.00366
10,tour,2,3,10,0.90,true,0.32050,0.00522,0.05589,1.73542,0.00568,0.8892,0.0004,0.9074,0.10091,0.00399
10,tour,2,3,10,1.00,true,0.30450,0.00515,0.07701,1.77256,0.00576,0.9889,0.0002,1.0071,0.13805,0.00434
10,tour,2,3,10,1.10,true,0.29313,0.00509,0.10005,1.80700,0.00587,1.0869,0.0000,1.1052,0.17248,0.00460
10,tour,2,3,10,1.20,true,0.27913,0.00502,0.12671,1.84769,0.00596,1.1895,0.0000,1.2081,0.21318,0.00486
10,tour,2,3,15,0.00,true,0.14062,0.00389,0.00151,1.86089,0.00389,0.1839,0.5712,0.2919,0.07191,0.00510
10,tour,2,3,15,0.10,true,0.18125,0.00431,0.00191,1.82066,0.00432,0.2743,0.4253,0.3072,0.03169,0.00418
10,tour,2,3,15,0.20,true,0.19662,0.00444,0.00318,1.80656,0.00446,0.3301,0.3202,0.3405,0.01758,0.00337
10,tour,2,3,15,0.30,true,0.21338,0.00458,0.00601,1.79264,0.00462,0.3968,0.2115,0.4006,0.00367,0.00243
10,tour,2,3,15,0.40,true,0.22187,0.00465,0.01085,1.78898,0.00472,0.4671,0.1335,0.4736,0.00000,0.00000
10,tour,2,3,15,0.50,true,0.22175,0.00464,0.01817,1.79643,0.00477,0.5454,0.0821,0.5558,0.00745,0.00219
10,tour,2,3,15,0.60,true,0.21613,0.00460,0.02836,1.81225,0.00480,0.6284,0.0482,0.6437,0.02327,0.00292
10,tour,2,3,15,0.70,true,0.21113,0.00456,0.04141,1.83031,0.00485,0.7147,0.0280,0.7337,0.04134,0.00337
10,tour,2,3,15,0.80,true,0.20663,0.00453,0.05748,1.85089,0.00492,0.8065,0.0178,0.8270,0.06192,0.00376
