stimp,skill,slope_pct,clock,length_ft,rollout_m,solve_ok,make,make_se,three_plus,exp_strokes,exp_strokes_se,mean_past_miss_m,pct_miss_short,mean_leave_m,de_vs_best,de_pair_se
8,tour,0,12,90,0.40,true,0.00490,0.00070,0.44441,2.44045,0.00269,1.5696,0.4269,2.4789,0.01087,0.00087
8,tour,0,12,90,0.50,true,0.00480,0.00069,0.44860,2.44479,0.00270,1.6118,0.4042,2.5036,0.01520,0.00100
8,tour,0,12,90,0.60,true,0.00550,0.00074,0.45332,2.44884,0.00273,1.6603,0.3834,2.5334,0.01926,0.00116
8,tour,0,12,90,0.70,true,0.00520,0.00072,0.45863,2.45451,0.00272,1.7105,0.3634,2.5644,0.02492,0.00132
8,tour,0,12,90,0.80,true,0.00530,0.00073,0.46427,2.46010,0.00273,1.7674,0.3460,2.5990,0.03051,0.00146
8,tour,0,12,90,0.90,true,0.00520,0.00072,0.47034,2.46633,0.00274,1.8182,0.3266,2.6360,0.03674,0.00159
8,tour,0,12,90,1.00,true,0.00500,0.00071,0.47679,2.47304,0.00274,1.8725,0.3086,2.6756,0.04345,0.00171
8,tour,0,12,90,1.10,true,0.00530,0.00073,0.48359,2.47961,0.00275,1.9290,0.2913,2.7191,0.05002,0.00184
8,tour,0,12,90,1.20,true,0.00520,0.00072,0.49075,2.48694,0.00275,1.9858,0.2746,2.7642,0.05736,0.00195
8,tour,0,12,100,0.00,true,0.00410,0.00064,0.49582,2.49327,0.00273,1.5471,0.5224,2.8150,0.00000,0.00000
8,tour,0,12,100,0.10,true,0.00410,0.00064,0.49760,2.49507,0.00273,1.5994,0.5061,2.8277,0.00180,0.00031
8,tour,0,12,100,0.20,true,0.00430,0.00065,0.49984,2.49714,0.00274,1.6275,0.4819,2.8440,0.00388,0.00051
8,tour,0,12,100,0.30,true,0.00420,0.00065,0.50247,2.49990,0.00274,1.6716,0.4626,2.8622,0.00664,0.00065
8,tour,0,12,100,0.40,true,0.00400,0.00063,0.50554,2.50322,0.00274,1.7156,0.4433,2.8830,0.00995,0.00078
8,tour,0,12,100,0.50,true,0.00430,0.00065,0.50906,2.50649,0.00275,1.7608,0.4239,2.9080,0.01323,0.00093
8,tour,0,12,100,0.60,true,0.00470,0.00068,0.51297,2.51006,0.00277,1.8012,0.4027,2.9363,0.01680,0.00110
8,tour,0,12,100,0.70,true,0.00410,0.00064,0.51726,2.51501,0.00275,1.8494,0.3845,2.9646,0.02175,0.00124
8,tour,0,12,100,0.80,true,0.00420,0.00065,0.52190,2.51962,0.00276,1.8975,0.3659,2.9975,0.02635,0.00137
8,tour,0,12,100,0.90,true,0.00430,0.00065,0.52687,2.52456,0.00276,1.9424,0.3463,3.0330,0.03130,0.00149
8,tour,0,12,100,1.00,true,0.00430,0.00065,0.53216,2.52993,0.00276,1.9886,0.3271,3.0707,0.03667,0.00161
8,tour,0,12,100,1.10,true,0.00410,0.00064,0.53775,2.53581,0.00275,2.0420,0.3105,3.1104,0.04255,0.00172
8,tour,0,12,100,1.20,true,0.00380,0.00062,0.54370,2.54215,0.00274,2.0957,0.2940,3.1525,0.04889,0.00183
8,scratch,0,12,10,0.00,true,0.24220,0.00428,0.00024,1.75804,0.00429,0.1774,0.6139,0.2119,0.08880,0.00410
8,scratch,0,12,10,0.10,true,0.29710,0.00457,0.00049,1.70339,0.00457,0.2236,0.4156,0.2302,0.03416,0.00322
8,scratch,0,12,10,0.20,true,0.32760,0.00469,0.00129,1.67369,0.00470,0.2821,0.2435,0.2800,0.00445,0.00214
8,scratch,0,12,10,0.30,true,0.33390,0.00472,0.00313,1.66923,0.00474,0.3549,0.1324,0.3520,0.00000,0.00000
8,scratch,0,12,10,0.40,true,0.32930,0.00470,0.00677,1.67747,0.00475,0.4359,0.0637,0.4382,0.00824,0.00189
8,scratch,0,12,10,0.50,true,0.31780,0.00466,0.01292,1.69512,0.00475,0.5252,0.0267,0.5330,0.02589,0.00252
8,scratch,0,12,10,0.60,true,0.30230,0.00459,0.02238,1.72008,0.00475,0.6193,0.0122,0.6290,0.05085,0.00286
8,scratch,0,12,10,0.70,true,0.28740,0.00453,0.03550,1.74811,0.00477,0.7147,0.0045,0.7259,0.07887,0.00312
8,scratch,0,12,10,0.80,true,0.26850,0.00443,0.05298,1.78449,0.00479,0.8142,0.0019,0.8251,0.11525,0.00342
8,scratch,0,12,10,0.90,true,0.25020,0.00433,0.07420,1.82401,0.00481,0.9140,0.0011,0.9242,0.15478,0.00366
8,scratch,0,12,10,1.00,true,0.23420,0.00423,0.09850,1.86432,0.00484,1.0138,0.0005,1.0237,0.19508,0.00388
8,scratch,0,12,10,1.10,true,0.21740,0.00412,0.12598,1.90860,0.00486,1.1151,0.0000,1.1248,0.23937,0.00412
8,scratch,0,12,10,1.20,true,0.19810,0.00399,0.15598,1.95792,0.00485,1.2163,0.0000,1.2254,0.28868,0.00435
8,scratch,0,12,15,0.00,true,0.12740,0.00333,0.00264,1.87524,0.00335,0.2583,0.5661,0.3150,0.04648,0.00313
8,scratch,0,12,15,0.10,true,0.15210,0.00359,0.00342,1.85132,0.00361,0.3081,0.4456,0.3299,0.02256,0.00256
8,scratch,0,12,15,0.20,true,0.17020,0.00376,0.00562,1.83543,0.00379,0.3586,0.3242,0.3659,0.00666,0.00175
8,scratch,0,12,15,0.30,true,0.18090,0.00385,0.00966,1.82876,0.00390,0.4206,0.2287,0.4196,0.00000,0.00000
8,scratch,0,12,15,0.40,true,0.18590,0.00389,0.01612,1.83022,0.00398,0.4908,0.1555,0.4882,0.00146,0.00160
8,scratch,0,12,15,0.50,true,0.18420,0.00388,0.02536,1.84117,0.00402,0.5665,0.1006,0.5673,0.01240,0.00215
8,scratch,0,12,15,0.60,true,0.17760,0.00382,0.03769,1.86009,0.00404,0.6452,0.0595,0.6528,0.03133,0.00253
8,scratch,0,12,15,0.70,true,0.17020,0.00376,0.05336,1.88316,0.00406,0.7325,0.0356,0.7441,0.05440,0.00284
8,scratch,0,12,15,0.80,true,0.16280,0.00369,0.07213,1.90935,0.00409,0.8229,0.0201,0.8383,0.08058,0.00307
8,scratch,0,12,15,0.90,true,0.15220,0.00359,0.09418,1.94199,0.00410,0.9166,0.0109,0.9343,0.11323,0.00328
8,scratch,0,12,15,1.00,true,0.14150,0.00349,0.11890,1.97743,0.00410,1.0136,0.0066,1.0316,0.14866,0.00349
8,scratch,0,12,15,1.10,true,0.13180,0.00338,0.14595,2.01419,0.00411,1.1123,0.0046,1.1297,0.18542,0.00366
8,scratch,0,12,15,1.20,true,0.12040,0.00325,0.17526,2.05492,0.00408,1.2112,0.0027,1.2287,0.22616,0.00385
8,scratch,0,12,20,0.00,true,0.07770,0.00268,0.00983,1.93213,0.00272,0.3489,0.5338,0.4203,0.01330,0.00198
8,scratch,0,12,20,0.10,true,0.08800,0.00283,0.01181,1.92381,0.00289,0.3911,0.4355,0.4353,0.00498,0.00141
8,scratch,0,12,20,0.20,true,0.09710,0.00296,0.01593,1.91883,0.00304,0.4433,0.3491,0.4666,0.00000,0.00000
8,scratch,0,12,20,0.30,true,0.10340,0.00304,0.02243,1.91903,0.00316,0.4981,0.2656,0.5136,0.00020,0.00147
8,scratch,0,12,20,0.40,true,0.10360,0.00305,0.03150,1.92791,0.00321,0.5610,0.2006,0.5709,0.00908,0.00185
8,scratch,0,12,20,0.50,true,0.10400,0.00305,0.04341,1.93942,0.00328,0.6295,0.1450,0.6404,0.02059,0.00220
8,scratch,0,12,20,0.60,true,0.10150,0.00302,0.05828,1.95679,0.00333,0.7023,0.0994,0.7183,0.03796,0.00251
8,scratch,0,12,20,0.70,true,0.09850,0.00298,0.07585,1.97737,0.00338,0.7816,0.0674,0.8019,0.05854,0.00275
8,scratch,0,12,20,0.80,true,0.09420,0.00292,0.09606,2.00189,0.00341,0.8668,0.0458,0.8901,0.08306,0.00294
8,scratch,0,12,20,0.90,true,0.08980,0.00286,0.11855,2.02878,0.00345,0.9537,0.0293,0.9811,0.10995,0.00309
8,scratch,0,12,20,1.00,true,0.08340,0.00276,0.14366,2.06031,0.00345,1.0459,0.0188,1.0757,0.14148,0.00328
8,scratch,0,12,20,1.10,true,0.07660,0.00266,0.17046,2.09393,0.00344,1.1390,0.0118,1.1704,0.17510,0.00341
8,scratch,0,12,20,1.20,true,0.07030,0.00256,0.19890,2.12869,0.00343,1.2350,0.0074,1.2672,0.20986,0.00355
8,scratch,0,12,30,0.00,true,0.03920,0.00194,0.05023,2.01104,0.00219,0.5191,0.5175,0.6762,0.00000,0.00000
8,scratch,0,12,30,0.10,true,0.04180,0.00200,0.05335,2.01156,0.00227,0.5606,0.4534,0.6894,0.00052,0.00094
8,scratch,0,12,30,0.20,true,0.04440,0.00206,0.05906,2.01467,0.00237,0.6117,0.3963,0.7138,0.00363,0.00137
8,scratch,0,12,30,0.30,true,0.04750,0.00213,0.06729,2.01980,0.00248,0.6603,0.3357,0.7489,0.00876,0.00171
8,scratch,0,12,30,0.40,true,0.04900,0.00216,0.07792,2.02894,0.00258,0.7184,0.2866,0.7920,0.01790,0.00195
8,scratch,0,12,30,0.50,true,0.05020,0.00218,0.09094,2.04077,0.00267,0.7761,0.2378,0.8440,0.02973,0.00219
8,scratch,0,12,30,0.60,true,0.04910,0.00216,0.10631,2.05725,0.00273,0.8372,0.1939,0.9027,0.04621,0.00240
8,scratch,0,12,30,0.70,true,0.04620,0.00210,0.12383,2.07768,0.00276,0.9077,0.1619,0.9670,0.06664,0.00257
8,scratch,0,12,30,0.80,true,0.04510,0.00208,0.14306,2.09802,0.00283,0.9794,0.1323,1.0376,0.08698,0.00274
8,scratch,0,12,30,0.90,true,0.04340,0.00204,0.16401,2.12070,0.00288,1.0523,0.1056,1.1129,0.10966,0.00290
8,scratch,0,12,30,1.00,true,0.04120,0.00199,0.18648,2.14539,0.00292,1.1301,0.0845,1.1924,0.13435,0.00306
8,scratch,0,12,30,1.10,true,0.03900,0.00194,0.21019,2.17132,0.00295,1.2098,0.0656,1.2762,0.16029,0.00321
