stimp,skill,slope_pct,clock,length_ft,rollout_m,solve_ok,make,make_se,three_plus,exp_strokes,exp_strokes_se,mean_past_miss_m,pct_miss_short,mean_leave_m,de_vs_best,de_pair_se
10,scratch,0,12,15,0.70,true,0.18812,0.00437,0.04904,1.86091,0.00471,0.7358,0.0373,0.7465,0.04450,0.00307
10,scratch,0,12,15,0.80,true,0.18175,0.00431,0.06796,1.88621,0.00477,0.8259,0.0209,0.8409,0.06980,0.00332
10,scratch,0,12,15,0.90,true,0.17438,0.00424,0.09027,1.91590,0.00484,0.9197,0.0118,0.9370,0.09949,0.00357
10,scratch,0,12,15,1.00,true,0.16700,0.00417,0.11576,1.94876,0.00491,1.0147,0.0056,1.0343,0.13235,0.00378
10,scratch,0,12,15,1.10,true,0.15775,0.00408,0.14432,1.98657,0.00496,1.1136,0.0036,1.1326,0.17016,0.00400
10,scratch,0,12,15,1.20,true,0.14750,0.00396,0.17535,2.02785,0.00500,1.2122,0.0018,1.2315,0.21144,0.00419
10,scratch,0,12,20,0.00,true,0.09275,0.00324,0.00820,1.91545,0.00329,0.3362,0.5342,0.4247,0.01332,0.00213
10,scratch,0,12,20,0.10,true,0.10287,0.00340,0.00960,1.90673,0.00345,0.3843,0.4434,0.4384,0.00459,0.00155
10,scratch,0,12,20,0.20,true,0.11088,0.00351,0.01301,1.90214,0.00359,0.4351,0.3555,0.4675,0.00000,0.00000
10,scratch,0,12,20,0.30,true,0.11550,0.00357,0.01871,1.90321,0.00369,0.4924,0.2780,0.5109,0.00108,0.00146
10,scratch,0,12,20,0.40,true,0.11912,0.00362,0.02696,1.90783,0.00379,0.5547,0.2099,0.5676,0.00570,0.00204
10,scratch,0,12,20,0.50,true,0.11975,0.00363,0.03810,1.91835,0.00387,0.6222,0.1535,0.6347,0.01621,0.00246
10,scratch,0,12,20,0.60,true,0.12025,0.00364,0.05214,1.93189,0.00397,0.6965,0.1121,0.7098,0.02975,0.00271
10,scratch,0,12,20,0.70,true,0.11762,0.00360,0.06959,1.95196,0.00404,0.7741,0.0773,0.7922,0.04982,0.00300
10,scratch,0,12,20,0.80,true,0.11475,0.00356,0.08987,1.97512,0.00412,0.8549,0.0513,0.8787,0.07298,0.00321
10,scratch,0,12,20,0.90,true,0.11088,0.00351,0.11308,2.00221,0.00420,0.9424,0.0349,0.9690,0.10007,0.00340
10,scratch,0,12,20,1.00,true,0.10675,0.00345,0.13884,2.03209,0.00427,1.0325,0.0227,1.0622,0.12996,0.00360
10,scratch,0,12,20,1.10,true,0.10250,0.00339,0.16671,2.06422,0.00435,1.1260,0.0150,1.1573,0.16208,0.00378
10,scratch,0,12,20,1.20,true,0.09675,0.00331,0.19677,2.10002,0.00439,1.2227,0.0101,1.2547,0.19788,0.00398
10,mid,0,12,10,0.00,true,0.18538,0.00434,0.00070,1.81533,0.00435,0.1944,0.5958,0.2381,0.07505,0.00411
10,mid,0,12,10,0.10,true,0.22387,0.00466,0.00124,1.77737,0.00467,0.2410,0.4266,0.2547,0.03709,0.00333
10,mid,0,12,10,0.20,true,0.25300,0.00486,0.00297,1.74997,0.00488,0.2950,0.2676,0.2996,0.00969,0.00228
10,mid,0,12,10,0.30,true,0.26650,0.00494,0.00678,1.74028,0.00499,0.3622,0.1505,0.3678,0.00000,0.00000
10,mid,0,12,10,0.40,true,0.26475,0.00493,0.01356,1.74881,0.00504,0.4397,0.0801,0.4487,0.00853,0.00195
10,mid,0,12,10,0.50,true,0.25750,0.00489,0.02442,1.76692,0.00508,0.5248,0.0399,0.5379,0.02664,0.00257
10,mid,0,12,10,0.60,true,0.24775,0.00483,0.04001,1.79226,0.00513,0.6132,0.0151,0.6315,0.05198,0.00297
10,mid,0,12,10,0.70,true,0.23625,0.00475,0.06073,1.82448,0.00520,0.7089,0.0070,0.7274,0.08420,0.00327
10,mid,0,12,10,0.80,true,0.22375,0.00466,0.08644,1.86269,0.00528,0.8075,0.0040,0.8251,0.12241,0.00357
10,mid,0,12,10,0.90,true,0.21350,0.00458,0.11640,1.90290,0.00539,0.9064,0.0013,0.9244,0.16262,0.00383
10,mid,0,12,10,1.00,true,0.20062,0.00448,0.15017,1.94955,0.00547,1.0065,0.0003,1.0241,0.20927,0.00411
10,mid,0,12,10,1.10,true,0.18912,0.00438,0.18581,1.99669,0.00555,1.1063,0.0000,1.1233,0.25641,0.00432
10,mid,0,12,10,1.20,true,0.17913,0.00429,0.22251,2.04339,0.00562,1.2063,0.0000,1.2228,0.30311,0.00452
10,mid,0,12,15,0.00,true,0.09838,0.00333,0.00761,1.90924,0.00337,0.2827,0.5523,0.3639,0.02145,0.00297
10,mid,0,12,15,0.10,true,0.11163,0.00352,0.00953,1.89791,0.00357,0.3274,0.4369,0.3789,0.01012,0.00244
10,mid,0,12,15,0.20,true,0.12500,0.00370,0.01405,1.88905,0.00378,0.3809,0.3323,0.4140,0.00126,0.00168
10,mid,0,12,15,0.30,true,0.13387,0.00381,0.02166,1.88779,0.00395,0.4406,0.2426,0.4647,0.00000,0.00000
10,mid,0,12,15,0.40,true,0.13850,0.00386,0.03279,1.89429,0.00408,0.5068,0.1699,0.5288,0.00650,0.00156
10,mid,0,12,15,0.50,true,0.13912,0.00387,0.04782,1.90870,0.00419,0.5784,0.1146,0.6024,0.02091,0.00210
10,mid,0,12,15,0.60,true,0.13875,0.00386,0.06712,1.92838,0.00431,0.6590,0.0771,0.6849,0.04059,0.00249
10,mid,0,12,15,0.70,true,0.13437,0.00381,0.09056,1.95619,0.00440,0.7423,0.0498,0.7715,0.06840,0.00280
10,mid,0,12,15,0.80,true,0.12912,0.00375,0.11765,1.98852,0.00449,0.8308,0.0329,0.8618,0.10073,0.00305
10,mid,0,12,15,0.90,true,0.12275,0.00367,0.14803,2.02529,0.00456,0.9219,0.0199,0.9558,0.13750,0.00335
10,mid,0,12,15,1.00,true,0.11663,0.00359,0.18090,2.06428,0.00463,1.0157,0.0122,1.0512,0.17649,0.00357
10,mid,0,12,15,1.10,true,0.10850,0.00348,0.21588,2.10739,0.00466,1.1106,0.0067,1.1474,0.21960,0.00377
10,mid,0,12,15,1.20,true,0.10275,0.00339,0.25126,2.14853,0.00471,1.2072,0.0039,1.2443,0.26074,0.00392
10,mid,0,12,20,0.00,true,0.06275,0.00271,0.02753,1.96478,0.00287,0.3658,0.5255,0.5048,0.00272,0.00125
10,mid,0,12,20,0.10,true,0.06863,0.00283,0.03069,1.96206,0.00301,0.4125,0.4417,0.5199,0.00000,0.00000
10,mid,0,12,20,0.20,true,0.07425,0.00293,0.03736,1.96311,0.00316,0.4655,0.3648,0.5492,0.00105,0.00127
10,mid,0,12,20,0.30,true,0.07712,0.00298,0.04766,1.97054,0.00328,0.5197,0.2912,0.5903,0.00847,0.00174
10,mid,0,12,20,0.40,true,0.07900,0.00302,0.06172,1.98272,0.00341,0.5828,0.2322,0.6423,0.02066,0.00208
10,mid,0,12,20,0.50,true,0.08100,0.00305,0.07931,1.99831,0.00355,0.6472,0.1775,0.7045,0.03625,0.00240
10,mid,0,12,20,0.60,true,0.08088,0.00305,0.10048,2.01961,0.00368,0.7185,0.1349,0.7748,0.05755,0.00271
10,mid,0,12,20,0.70,true,0.07975,0.00303,0.12486,2.04511,0.00379,0.7921,0.0985,0.8516,0.08305,0.00298
10,mid,0,12,20,0.80,true,0.07825,0.00300,0.15208,2.07383,0.00391,0.8719,0.0715,0.9340,0.11177,0.00323
10,mid,0,12,20,0.90,true,0.07437,0.00293,0.18142,2.10706,0.00398,0.9520,0.0489,1.0191,0.14499,0.00342
10,mid,0,12,20,1.00,true,0.07000,0.00285,0.21274,2.14275,0.00402,1.0391,0.0349,1.1075,0.18069,0.00360
10,mid,0,12,20,1.10,true,0.06788,0.00281,0.24513,2.17727,0.00410,1.1287,0.0236,1.1996,0.21521,0.00378
10,mid,0,12,20,1.20,true,0.06450,0.00275,0.27826,2.21379,0.00414,1.2210,0.0166,1.2925,0.25172,0.00390
10,high,0,12,10,0.00,true,0.14775,0.00397,0.00263,1.85488,0.00398,0.2125,0.5792,0.2677,0.04557,0.00369
10,high,0,12,10,0.10,true,0.17638,0.00426,0.00412,1.82775,0.00429,0.2582,0.4254,0.2849,0.01843,0.00301
10,high,0,12,10,0.20,true,0.19675,0.00444,0.00830,1.81155,0.00450,0.3122,0.2842,0.3271,0.00224,0.00205
10,high,0,12,10,0.30,true,0.20675,0.00453,0.01607,1.80932,0.00464,0.3768,0.1762,0.3896,0.00000,0.00000
10,high,0,12,10,0.40,true,0.20750,0.00453,0.02845,1.82095,0.00474,0.4496,0.1002,0.4662,0.01164,0.00183
10,high,0,12,10,0.50,true,0.20312,0.00450,0.04646,1.84333,0.00484,0.5322,0.0547,0.5526,0.03402,0.00244
10,high,0,12,10,0.60,true,0.19587,0.00444,0.07011,1.87423,0.00494,0.6201,0.0289,0.6437,0.06492,0.00284
10,high,0,12,10,0.70,true,0.18663,0.00436,0.09947,1.91285,0.00505,0.7117,0.0129,0.7385,0.10354,0.00320
10,high,0,12,10,0.80,true,0.17813,0.00428,0.13347,1.95535,0.00517,0.8081,0.0065,0.8351,0.14603,0.00349
10,high,0,12,10,0.90,true,0.16800,0.00418,0.17110,2.00311,0.00527,0.9058,0.0042,0.9317,0.19380,0.00375
10,high,0,12,10,1.00,true,0.15825,0.00408,0.21142,2.05320,0.00536,1.0039,0.0016,1.0303,0.24388,0.00401
10,high,0,12,10,1.10,true,0.14925,0.00398,0.25266,2.10345,0.00544,1.1021,0.0006,1.1282,0.29413,0.00421
10,high,0,12,10,1.20,true,0.14062,0.00389,0.29423,2.15367,0.00549,1.2010,0.0001,1.2267,0.34435,0.00438
10,high,0,12,15,0.00,true,0.07387,0.00292,0.02227,1.94839,0.00305,0.3106,0.5456,0.4196,0.00997,0.00223
10,high,0,12,15,0.10,true,0.08500,0.00312,0.02587,1.94087,0.00327,0.3539,0.4395,0.4360,0.00245,0.00165
10,high,0,12,15,0.20,true,0.09538,0.00328,0.03380,1.93842,0.00350,0.4074,0.3457,0.4699,0.00000,0.00000
10,high,0,12,15,0.30,true,0.10138,0.00337,0.04638,1.94501,0.00368,0.4645,0.2615,0.5174,0.00658,0.00145
10,high,0,12,15,0.40,true,0.10487,0.00343,0.06375,1.95888,0.00385,0.5305,0.1931,0.5785,0.02046,0.00214
10,high,0,12,15,0.50,true,0.10412,0.00341,0.08579,1.98167,0.00398,0.6004,0.1390,0.6477,0.04324,0.00254
10,high,0,12,15,0.60,true,0.10262,0.00339,0.11219,2.00957,0.00412,0.6756,0.0976,0.7247,0.07115,0.00288
10,high,0,12,15,0.70,true,0.09975,0.00335,0.14245,2.04271,0.00424,0.7558,0.0675,0.8074,0.10429,0.00316
10,high,0,12,15,0.80,true,0.09525,0.00328,0.17585,2.08062,0.00434,0.8397,0.0467,0.8932,0.14220,0.00338
10,high,0,12,15,0.90,true,0.09112,0.00322,0.21203,2.12094,0.00444,0.9288,0.0322,0.9840,0.18252,0.00363
10,high,0,12,15,1.00,true,0.08700,0.00315,0.24962,2.16268,0.00452,1.0190,0.0209,1.0767,0.22426,0.00383
10,high,0,12,15,1.10,true,0.08250,0.00308,0.28810,2.20568,0.00457,1.1117,0.0139,1.1707,0.26726,0.00399
10,high,0,12,15,1.20,true,0.07800,0.00300,0.32699,2.24910,0.00460,1.2067,0.0088,1.2668,0.31068,0.00414
10,high,0,12,20,0.00,true,0.04850,0.00240,0.07108,2.02258,0.00284,0.3995,0.5226,0.5969,0.00000,0.00000
10,high,0,12,20,0.10,true,0.05187,0.00248,0.07660,2.02472,0.00296,0.4470,0.4465,0.6138,0.00214,0.00118
10,high,0,12,20,0.20,true,0.05462,0.00254,0.08678,2.03216,0.00309,0.5001,0.3772,0.6426,0.00958,0.00168
10,high,0,12,20,0.30,true,0.05800,0.00261,0.10133,2.04334,0.00326,0.5529,0.3088,0.6827,0.02076,0.00206
10,high,0,12,20,0.40,true,0.05800,0.00261,0.12013,2.06214,0.00338,0.6148,0.2545,0.7312,0.03956,0.00238
10,high,0,12,20,0.50,true,0.05738,0.00260,0.14279,2.08543,0.00350,0.6765,0.2022,0.7886,0.06285,0.00266
10,high,0,12,20,0.60,true,0.05738,0.00260,0.16880,2.11145,0.00364,0.7453,0.1603,0.8543,0.08887,0.00296
10,high,0,12,20,0.70,true,0.05625,0.00258,0.19772,2.14151,0.00376,0.8166,0.1238,0.9264,0.11893,0.00323
10,high,0,12,20,0.80,true,0.05437,0.00254,0.22861,2.17430,0.00385,0.8898,0.0933,1.0028,0.15172,0.00345
10,high,0,12,20,0.90,true,0.05425,0.00253,0.26093,2.20676,0.00397,0.9700,0.0716,1.0843,0.18418,0.00365
10,high,0,12,20,1.00,true,0.05275,0.00250,0.29488,2.24225,0.00405,1.0525,0.0525,1.1704,0.21967,0.00386
10,high,0,12,20,1.10,true,0.05112,0.00246,0.32897,2.27801,0.00411,1.1366,0.0375,1.2582,0.25543,0.00401
10,high,0,12,20,1.20,true,0.04688,0.00236,0.36390,2.31724,0.00408,1.2264,0.0287,1.3476,0.29466,0.00413
10,hcp30,0,12,10,0.00,true,0.12962,0.00376,0.08981,1.96072,0.00440,0.4191,0.5782,0.4470,0.01186,0.00287
10,hcp30,0,12,10,0.10,true,0.14688,0.00396,0.09549,1.94926,0.00467,0.4722,0.5001,0.4644,0.00040,0.00197
10,hcp30,0,12,10,0.20,true,0.15925,0.00409,0.10725,1.94886,0.00492,0.5254,0.4231,0.4947,0.00000,0.00000
10,hcp30,0,12,10,0.30,true,0.16450,0.00414,0.12518,1.96189,0.00513,0.5874,0.3550,0.5382,0.01303,0.00203
10,hcp30,0,12,10,0.40,true,0.17175,0.00422,0.14716,1.97711,0.00539,0.6499,0.2893,0.5945,0.02824,0.00285
10,hcp30,0,12,10,0.50,true,0.17375,0.00424,0.17257,2.00116,0.00560,0.7177,0.2359,0.6587,0.05230,0.00346
10,hcp30,0,12,10,0.60,true,0.17638,0.00426,0.20138,2.02820,0.00583,0.7936,0.1915,0.7338,0.07934,0.00404
10,hcp30,0,12,10,0.70,true,0.17600,0.00426,0.23225,2.06052,0.00603,0.8673,0.1496,0.8149,0.11165,0.00453
10,hcp30,0,12,10,0.80,true,0.17413,0.00424,0.26401,2.09545,0.00621,0.9496,0.1212,0.9000,0.14658,0.00494
10,hcp30,0,12,10,0.90,true,0.17087,0.00421,0.29657,2.13281,0.00635,1.0305,0.0950,0.9884,0.18394,0.00530
10,hcp30,0,12,10,1.00,true,0.16650,0.00416,0.32975,2.17219,0.00647,1.1176,0.0760,1.0807,0.22333,0.00564
10,hcp30,0,12,10,1.10,true,0.15850,0.00408,0.36416,2.21682,0.00652,1.2074,0.0600,1.1766,0.26796,0.00596
10,hcp30,0,12,10,1.20,true,0.15200,0.00401,0.39740,2.25905,0.00657,1.2997,0.0473,1.2747,0.31019,0.00625
10,hcp30,0,12,15,0.00,true,0.07587,0.00296,0.19375,2.12063,0.00430,0.6117,0.5436,0.6680,0.00006,0.00168
10,hcp30,0,12,15,0.10,true,0.08225,0.00307,0.19980,2.12057,0.00446,0.6625,0.4871,0.6866,0.00000,0.00000
10,hcp30,0,12,15,0.20,true,0.08500,0.00312,0.21023,2.12867,0.00458,0.7178,0.4357,0.7133,0.00810,0.00151
10,hcp30,0,12,15,0.30,true,0.08712,0.00315,0.22444,2.14137,0.00471,0.7805,0.3908,0.7492,0.02080,0.00227
10,hcp30,0,12,15,0.40,true,0.09137,0.00322,0.24176,2.15526,0.00489,0.8409,0.3438,0.7956,0.03469,0.00290
10,hcp30,0,12,15,0.50,true,0.09463,0.00327,0.26082,2.17208,0.00506,0.9041,0.3028,0.8474,0.05151,0.00338
10,hcp30,0,12,15,0.60,true,0.09413,0.00326,0.28294,2.19595,0.00518,0.9703,0.2648,0.9061,0.07538,0.00386
10,hcp30,0,12,15,0.70,true,0.09350,0.00325,0.30651,2.22162,0.00529,1.0406,0.2322,0.9706,0.10105,0.00430
10,hcp30,0,12,15,0.80,true,0.09475,0.00327,0.33125,2.24685,0.00544,1.1158,0.2026,1.0434,0.12628,0.00474
10,hcp30,0,12,15,0.90,true,0.09200,0.00323,0.35745,2.27779,0.00551,1.1871,0.1730,1.1190,0.15722,0.00513
10,hcp30,0,12,15,1.00,true,0.08925,0.00319,0.38391,2.30927,0.00557,1.2695,0.1533,1.1980,0.18870,0.00546
10,hcp30,0,12,15,1.10,true,0.08775,0.00316,0.41002,2.33937,0.00563,1.3473,0.1318,1.2808,0.21880,0.00576
10,hcp30,0,12,15,1.20,true,0.08538,0.00312,0.43563,2.37009,0.00568,1.4265,0.1137,1.3647,0.24952,0.00599
10,hcp30,0,12,20,0.00,true,0.05287,0.00250,0.29136,2.24523,0.00433,0.7915,0.5167,0.8884,0.00000,0.00000
10,hcp30,0,12,20,0.10,true,0.05450,0.00254,0.29778,2.25042,0.00440,0.8482,0.4782,0.9067,0.00519,0.00123
10,hcp30,0,12,20,0.20,true,0.05550,0.00256,0.30664,2.25889,0.00447,0.9051,0.4403,0.9323,0.01365,0.00187
10,hcp30,0,12,20,0.30,true,0.05638,0.00258,0.31762,2.26980,0.00454,0.9594,0.4020,0.9642,0.02457,0.00237
10,hcp30,0,12,20,0.40,true,0.05688,0.00259,0.33069,2.28341,0.00462,1.0253,0.3712,1.0028,0.03818,0.00286
10,hcp30,0,12,20,0.50,true,0.05825,0.00262,0.34544,2.29806,0.00473,1.0853,0.3370,1.0484,0.05283,0.00332
10,hcp30,0,12,20,0.60,true,0.05862,0.00263,0.36161,2.31534,0.00481,1.1485,0.3061,1.0987,0.07011,0.00375
10,hcp30,0,12,20,0.70,true,0.05763,0.00261,0.37943,2.33591,0.00487,1.2155,0.2782,1.1541,0.09068,0.00417
10,hcp30,0,12,20,0.80,true,0.05538,0.00256,0.39805,2.35877,0.00490,1.2834,0.2526,1.2129,0.11353,0.00453
10,hcp30,0,12,20,0.90,true,0.05450,0.00254,0.41683,2.38064,0.00496,1.3552,0.2302,1.2767,0.13540,0.00485
10,hcp30,0,12,20,1.00,true,0.05225,0.00249,0.43728,2.40583,0.00498,1.4260,0.2069,1.3456,0.16060,0.00520
10,hcp30,0,12,20,1.10,true,0.05112,0.00246,0.45711,2.42947,0.00502,1.4969,0.1855,1.4172,0.18423,0.00548
10,hcp30,0,12,20,1.20,true,0.04963,0.00243,0.47724,2.45402,0.00505,1.5755,0.1689,1.4922,0.20879,0.00574
10,tour,1,12,10,0.00,true,0.29738,0.00511,0.00003,1.70265,0.00511,0.1622,0.6424,0.1940,0.12832,0.00481
10,tour,1,12,10,0.10,true,0.36638,0.00539,0.00007,1.63370,0.00539,0.2098,0.4287,0.2099,0.05937,0.00382
10,tour,1,12,10,0.20,true,0.41300,0.00550,0.00029,1.58729,0.00551,0.2718,0.2447,0.2620,0.01296,0.00258
10,tour,1,12,10,0.30,true,0.42662,0.00553,0.00095,1.57433,0.00554,0.3444,0.1188,0.3384,0.00000,0.00000
10,tour,1,12,10,0.40,true,0.42688,0.00553,0.00251,1.57563,0.00556,0.4284,0.0489,0.4299,0.00131,0.00214
10,tour,1,12,10,0.50,true,0.41563,0.00551,0.00568,1.59005,0.00557,0.5189,0.0171,0.5257,0.01572,0.00269
10,tour,1,12,10,0.60,true,0.40313,0.00548,0.01120,1.60808,0.00559,0.6152,0.0063,0.6234,0.03375,0.00305
10,tour,1,12,10,0.70,true,0.38988,0.00545,0.01959,1.62971,0.00564,0.7114,0.0025,0.7197,0.05539,0.00333
10,tour,1,12,10,0.80,true,0.37388,0.00541,0.03181,1.65794,0.00571,0.8104,0.0012,0.8183,0.08361,0.00361
