stimp,skill,slope_deg,clock,length_ft,rollout_m,solve_ok,make,make_se,three_plus,exp_strokes,exp_strokes_se,mean_past_miss_m,pct_miss_short,mean_leave_m
8,hcp30,2,3,20,0.80,true,0.04250,0.00226,0.42956,2.41424,0.00472,1.2535,0.2572,1.2332
8,hcp30,2,3,20,0.90,true,0.04050,0.00220,0.44991,2.43943,0.00473,1.3191,0.2328,1.2956
8,hcp30,2,3,20,1.00,true,0.04088,0.00221,0.46997,2.46218,0.00479,1.3871,0.2100,1.3634
8,hcp30,2,3,20,1.10,true,0.03850,0.00215,0.49020,2.48808,0.00477,1.4558,0.1907,1.4307
8,hcp30,2,3,20,1.20,true,0.03700,0.00211,0.51160,2.51468,0.00477,1.5267,0.1704,1.5062
8,hcp30,2,6,10,0.00,true,0.10537,0.00343,0.07915,1.97522,0.00401,0.4093,0.5479,0.4563
8,hcp30,2,6,10,0.10,true,0.11425,0.00356,0.08090,1.96839,0.00415,0.4654,0.4725,0.4759
8,hcp30,2,6,10,0.20,true,0.11850,0.00361,0.08922,1.97297,0.00427,0.5209,0.3911,0.5107
8,hcp30,2,6,10,0.30,true,0.12262,0.00367,0.10309,1.98347,0.00443,0.5872,0.3265,0.5582
8,hcp30,2,6,10,0.40,true,0.12450,0.00369,0.12262,2.00214,0.00460,0.6564,0.2654,0.6189
8,hcp30,2,6,10,0.50,true,0.12437,0.00369,0.14585,2.02677,0.00476,0.7332,0.2224,0.6861
8,hcp30,2,6,10,0.60,true,0.12200,0.00366,0.17305,2.05793,0.00491,0.8081,0.1787,0.7620
8,hcp30,2,6,10,0.70,true,0.11538,0.00357,0.20292,2.09630,0.00500,0.8830,0.1413,0.8420
8,hcp30,2,6,10,0.80,true,0.10737,0.00346,0.23577,2.13940,0.00506,0.9648,0.1115,0.9288
8,hcp30,2,6,10,0.90,true,0.09950,0.00335,0.26833,2.18226,0.00510,1.0467,0.0893,1.0154
8,hcp30,2,6,10,1.00,true,0.08962,0.00319,0.30191,2.22844,0.00507,1.1294,0.0710,1.1036
8,hcp30,2,6,10,1.10,true,0.08225,0.00307,0.33530,2.27219,0.00506,1.2132,0.0543,1.1954
8,hcp30,2,6,10,1.20,true,0.07475,0.00294,0.36996,2.31772,0.00502,1.3056,0.0420,1.2937
8,hcp30,2,6,15,0.00,true,0.05750,0.00260,0.18624,2.13393,0.00390,0.6122,0.5282,0.6861
8,hcp30,2,6,15,0.10,true,0.06000,0.00266,0.18882,2.13455,0.00397,0.6638,0.4763,0.7046
8,hcp30,2,6,15,0.20,true,0.06075,0.00267,0.19545,2.14122,0.00402,0.7173,0.4240,0.7323
8,hcp30,2,6,15,0.30,true,0.06175,0.00269,0.20635,2.15218,0.00411,0.7784,0.3762,0.7712
8,hcp30,2,6,15,0.40,true,0.06112,0.00268,0.22043,2.16819,0.00418,0.8372,0.3299,0.8168
8,hcp30,2,6,15,0.50,true,0.05925,0.00264,0.23748,2.18866,0.00424,0.9021,0.2906,0.8691
8,hcp30,2,6,15,0.60,true,0.05850,0.00262,0.25725,2.21102,0.00433,0.9719,0.2545,0.9298
8,hcp30,2,6,15,0.70,true,0.05650,0.00258,0.27857,2.23639,0.00440,1.0426,0.2238,0.9939
8,hcp30,2,6,15,0.80,true,0.05337,0.00251,0.30150,2.26473,0.00444,1.1121,0.1945,1.0623
8,hcp30,2,6,15,0.90,true,0.04975,0.00243,0.32670,2.29621,0.00446,1.1916,0.1706,1.1382
8,hcp30,2,6,15,1.00,true,0.04600,0.00234,0.35193,2.32801,0.00447,1.2680,0.1486,1.2153
8,hcp30,2,6,15,1.10,true,0.04337,0.00228,0.37644,2.35805,0.00449,1.3412,0.1283,1.2932
8,hcp30,2,6,15,1.20,true,0.04050,0.00220,0.40159,2.38924,0.00449,1.4179,0.1105,1.3751
8,hcp30,2,6,20,0.00,true,0.03087,0.00193,0.29283,2.27336,0.00382,0.8164,0.5203,0.9212
8,hcp30,2,6,20,0.10,true,0.03150,0.00195,0.29540,2.27600,0.00384,0.8672,0.4826,0.9382
8,hcp30,2,6,20,0.20,true,0.03250,0.00198,0.30037,2.28093,0.00389,0.9184,0.4430,0.9630
8,hcp30,2,6,20,0.30,true,0.03313,0.00200,0.30789,2.28902,0.00394,0.9707,0.4041,0.9948
8,hcp30,2,6,20,0.40,true,0.03213,0.00197,0.31775,2.30130,0.00396,1.0277,0.3695,1.0320
8,hcp30,2,6,20,0.50,true,0.03037,0.00192,0.32947,2.31645,0.00397,1.0876,0.3371,1.0747
8,hcp30,2,6,20,0.60,true,0.02950,0.00189,0.34258,2.33231,0.00401,1.1513,0.3087,1.1226
8,hcp30,2,6,20,0.70,true,0.02900,0.00188,0.35790,2.35030,0.00406,1.2190,0.2808,1.1785
8,hcp30,2,6,20,0.80,true,0.02800,0.00184,0.37416,2.36991,0.00410,1.2860,0.2555,1.2372
8,hcp30,2,6,20,0.90,true,0.02575,0.00177,0.39085,2.39135,0.00410,1.3434,0.2284,1.2965
8,hcp30,2,6,20,1.00,true,0.02513,0.00175,0.40957,2.41355,0.00414,1.4163,0.2059,1.3660
8,hcp30,2,6,20,1.10,true,0.02375,0.00170,0.42803,2.43636,0.00415,1.4815,0.1831,1.4351
8,hcp30,2,6,20,1.20,true,0.02250,0.00166,0.44702,2.45982,0.00417,1.5538,0.1638,1.5089
8,hcp30,3,12,10,0.00,true,0.19512,0.00443,0.05497,1.86096,0.00489,0.4070,0.6094,0.4257
8,hcp30,3,12,10,0.10,true,0.21600,0.00460,0.06616,1.85139,0.00519,0.4546,0.5261,0.4394
8,hcp30,3,12,10,0.20,true,0.23600,0.00475,0.08296,1.84845,0.00552,0.5139,0.4449,0.4714
8,hcp30,3,12,10,0.30,true,0.25000,0.00484,0.10395,1.85585,0.00584,0.5797,0.3758,0.5160
8,hcp30,3,12,10,0.40,true,0.25850,0.00489,0.12880,1.87277,0.00613,0.6460,0.3104,0.5718
8,hcp30,3,12,10,0.50,true,0.26500,0.00493,0.15634,1.89456,0.00642,0.7178,0.2560,0.6377
8,hcp30,3,12,10,0.60,true,0.26850,0.00495,0.18657,1.92225,0.00671,0.7926,0.2069,0.7131
8,hcp30,3,12,10,0.70,true,0.26863,0.00496,0.21845,1.95515,0.00696,0.8724,0.1683,0.7942
8,hcp30,3,12,10,0.80,true,0.26538,0.00494,0.25109,1.99241,0.00718,0.9523,0.1361,0.8788
8,hcp30,3,12,10,0.90,true,0.26275,0.00492,0.28412,2.02970,0.00739,1.0348,0.1063,0.9708
8,hcp30,3,12,10,1.00,true,0.26025,0.00491,0.31613,2.06603,0.00758,1.1178,0.0813,1.0650
8,hcp30,3,12,10,1.10,true,0.25738,0.00489,0.34698,2.10184,0.00775,1.2067,0.0640,1.1614
8,hcp30,3,12,10,1.20,true,0.25312,0.00486,0.37710,2.13859,0.00789,1.2989,0.0512,1.2594
8,hcp30,3,12,15,0.00,true,0.11313,0.00354,0.14539,2.03659,0.00468,0.6142,0.5522,0.6395
8,hcp30,3,12,15,0.10,true,0.12125,0.00365,0.15754,2.04086,0.00490,0.6661,0.5027,0.6557
8,hcp30,3,12,15,0.20,true,0.12762,0.00373,0.17370,2.05109,0.00512,0.7184,0.4483,0.6818
8,hcp30,3,12,15,0.30,true,0.13425,0.00381,0.19374,2.06521,0.00537,0.7781,0.3950,0.7205
8,hcp30,3,12,15,0.40,true,0.13775,0.00385,0.21369,2.08249,0.00557,0.8374,0.3547,0.7613
8,hcp30,3,12,15,0.50,true,0.14075,0.00389,0.23791,2.10483,0.00578,0.9036,0.3126,0.8148
8,hcp30,3,12,15,0.60,true,0.14263,0.00391,0.26294,2.12930,0.00597,0.9699,0.2745,0.8734
8,hcp30,3,12,15,0.70,true,0.14425,0.00393,0.28905,2.15538,0.00616,1.0380,0.2388,0.9390
8,hcp30,3,12,15,0.80,true,0.14400,0.00393,0.31609,2.18447,0.00631,1.1072,0.2065,1.0091
8,hcp30,3,12,15,0.90,true,0.14138,0.00390,0.34373,2.21684,0.00642,1.1822,0.1802,1.0833
8,hcp30,3,12,15,1.00,true,0.13837,0.00386,0.37205,2.25050,0.00652,1.2610,0.1573,1.1627
8,hcp30,3,12,15,1.10,true,0.13837,0.00386,0.39886,2.27985,0.00665,1.3399,0.1356,1.2464
8,hcp30,3,12,15,1.20,true,0.13450,0.00381,0.42702,2.31480,0.00671,1.4243,0.1184,1.3334
8,hcp30,3,12,20,0.00,true,0.07913,0.00302,0.23611,2.16679,0.00472,0.8084,0.5375,0.8570
8,hcp30,3,12,20,0.10,true,0.08263,0.00308,0.24763,2.17520,0.00487,0.8627,0.4971,0.8739
8,hcp30,3,12,20,0.20,true,0.08563,0.00313,0.26077,2.18596,0.00502,0.9231,0.4619,0.8965
8,hcp30,3,12,20,0.30,true,0.08862,0.00318,0.27621,2.19925,0.00518,0.9795,0.4235,0.9275
8,hcp30,3,12,20,0.40,true,0.09200,0.00323,0.29250,2.21323,0.00535,1.0352,0.3875,0.9649
8,hcp30,3,12,20,0.50,true,0.09325,0.00325,0.31084,2.23167,0.00549,1.0967,0.3540,1.0089
8,hcp30,3,12,20,0.60,true,0.09513,0.00328,0.33012,2.25067,0.00564,1.1604,0.3221,1.0596
8,hcp30,3,12,20,0.70,true,0.09513,0.00328,0.35033,2.27267,0.00575,1.2228,0.2919,1.1135
8,hcp30,3,12,20,0.80,true,0.09475,0.00327,0.37130,2.29607,0.00585,1.2878,0.2637,1.1731
8,hcp30,3,12,20,0.90,true,0.09287,0.00325,0.39350,2.32252,0.00593,1.3568,0.2378,1.2383
8,hcp30,3,12,20,1.00,true,0.09325,0.00325,0.41491,2.34610,0.00603,1.4227,0.2112,1.3080
8,hcp30,3,12,20,1.10,true,0.09162,0.00323,0.43648,2.37203,0.00609,1.4945,0.1909,1.3786
8,hcp30,3,12,20,1.20,true,0.09050,0.00321,0.45855,2.39821,0.00615,1.5663,0.1703,1.4544
8,hcp30,3,3,10,0.00,true,0.06900,0.00283,0.13380,2.06855,0.00384,0.1724,0.5371,0.4733
8,hcp30,3,3,10,0.10,true,0.09087,0.00321,0.13964,2.05280,0.00426,0.3533,0.4367,0.4919
8,hcp30,3,3,10,0.20,true,0.10837,0.00348,0.15196,2.04820,0.00461,0.4574,0.3773,0.5261
8,hcp30,3,3,10,0.30,true,0.11513,0.00357,0.17139,2.06180,0.00484,0.5364,0.3234,0.5718
8,hcp30,3,3,10,0.40,true,0.12112,0.00365,0.19715,2.08284,0.00508,0.6087,0.2786,0.6280
8,hcp30,3,3,10,0.50,true,0.12000,0.00363,0.22936,2.11795,0.00525,0.6763,0.2301,0.6940
8,hcp30,3,3,10,0.60,true,0.12412,0.00369,0.26102,2.14747,0.00549,0.7460,0.1958,0.7631
8,hcp30,3,3,10,0.70,true,0.12000,0.00363,0.29434,2.18719,0.00560,0.8063,0.1591,0.8322
8,hcp30,3,3,10,0.80,true,0.12025,0.00364,0.32746,2.22266,0.00577,0.8738,0.1311,0.9075
8,hcp30,3,3,10,0.90,true,0.11550,0.00357,0.36385,2.26701,0.00585,0.9499,0.1088,0.9902
8,hcp30,3,3,10,1.00,true,0.11288,0.00354,0.39869,2.30795,0.00595,1.0290,0.0914,1.0755
8,hcp30,3,3,10,1.10,true,0.10975,0.00349,0.43254,2.34869,0.00601,1.1057,0.0746,1.1622
8,hcp30,3,3,10,1.20,true,0.10587,0.00344,0.46495,2.38912,0.00605,1.1844,0.0610,1.2505
8,hcp30,3,3,15,0.00,true,0.04150,0.00223,0.25279,2.22170,0.00404,0.2367,0.5316,0.6944
8,hcp30,3,3,15,0.10,true,0.04462,0.00231,0.25970,2.22582,0.00412,0.4583,0.4608,0.7068
8,hcp30,3,3,15,0.20,true,0.05488,0.00255,0.26987,2.22640,0.00438,0.5747,0.4105,0.7331
8,hcp30,3,3,15,0.30,true,0.06300,0.00272,0.28479,2.23418,0.00460,0.6664,0.3730,0.7696
8,hcp30,3,3,15,0.40,true,0.06725,0.00280,0.30489,2.25144,0.00476,0.7392,0.3278,0.8160
8,hcp30,3,3,15,0.50,true,0.06925,0.00284,0.32767,2.27394,0.00488,0.8117,0.2933,0.8689
8,hcp30,3,3,15,0.60,true,0.07162,0.00288,0.35000,2.29587,0.00501,0.8765,0.2623,0.9241
8,hcp30,3,3,15,0.70,true,0.07112,0.00287,0.37620,2.32500,0.00509,0.9451,0.2323,0.9873
8,hcp30,3,3,15,0.80,true,0.07225,0.00289,0.40235,2.35281,0.00520,1.0162,0.2064,1.0561
8,hcp30,3,3,15,0.90,true,0.06938,0.00284,0.42931,2.38576,0.00522,1.0837,0.1823,1.1257
8,hcp30,3,3,15,1.00,true,0.06838,0.00282,0.45535,2.41617,0.00527,1.1559,0.1638,1.1984
8,hcp30,3,3,15,1.10,true,0.06475,0.00275,0.48197,2.45022,0.00525,1.2268,0.1450,1.2739
8,hcp30,3,3,15,1.20,true,0.06325,0.00272,0.50745,2.48121,0.00527,1.2983,0.1280,1.3523
8,hcp30,3,3,20,0.00,true,0.02575,0.00177,0.36780,2.36324,0.00417,0.3506,0.5282,0.9469
8,hcp30,3,3,20,0.10,true,0.03087,0.00193,0.37235,2.36298,0.00430,0.5910,0.4770,0.9573
8,hcp30,3,3,20,0.20,true,0.03213,0.00197,0.38317,2.37340,0.00434,0.7342,0.4343,0.9808
8,hcp30,3,3,20,0.30,true,0.03463,0.00204,0.39619,2.38510,0.00442,0.8367,0.3962,1.0135
8,hcp30,3,3,20,0.40,true,0.03525,0.00206,0.41040,2.40020,0.00447,0.9220,0.3649,1.0503
8,hcp30,3,3,20,0.50,true,0.03913,0.00217,0.42508,2.41274,0.00459,1.0008,0.3399,1.0939
8,hcp30,3,3,20,0.60,true,0.04125,0.00222,0.44270,2.43046,0.00468,1.0723,0.3100,1.1462
8,hcp30,3,3,20,0.70,true,0.04050,0.00220,0.46169,2.45273,0.00470,1.1384,0.2826,1.2005
8,hcp30,3,3,20,0.80,true,0.04063,0.00221,0.48046,2.47417,0.00474,1.2079,0.2603,1.2586
8,hcp30,3,3,20,0.90,true,0.04125,0.00222,0.49845,2.49451,0.00479,1.2675,0.2364,1.3185
8,hcp30,3,3,20,1.00,true,0.04213,0.00225,0.51805,2.51671,0.00484,1.3362,0.2152,1.3866
8,hcp30,3,3,20,1.10,true,0.04200,0.00224,0.53692,2.53942,0.00487,1.4024,0.1951,1.4548
8,hcp30,3,3,20,1.20,true,0.04038,0.00220,0.55630,2.56434,0.00484,1.4726,0.1803,1.5238
8,hcp30,3,6,10,0.00,true,0.09950,0.00335,0.08583,1.98801,0.00397,0.4166,0.5404,0.4626
8,hcp30,3,6,10,0.10,true,0.10700,0.00346,0.08605,1.98103,0.00407,0.4657,0.4593,0.4834
8,hcp30,3,6,10,0.20,true,0.11188,0.00352,0.09215,1.98277,0.00418,0.5285,0.3892,0.5185
8,hcp30,3,6,10,0.30,true,0.11475,0.00356,0.10407,1.99258,0.00430,0.5928,0.3219,0.5675
8,hcp30,3,6,10,0.40,true,0.11038,0.00350,0.12148,2.01545,0.00436,0.6645,0.2646,0.6277
8,hcp30,3,6,10,0.50,true,0.10900,0.00348,0.14158,2.03819,0.00447,0.7321,0.2142,0.6937
8,hcp30,3,6,10,0.60,true,0.10387,0.00341,0.16666,2.07005,0.00455,0.8080,0.1692,0.7715
8,hcp30,3,6,10,0.70,true,0.09775,0.00332,0.19381,2.10524,0.00460,0.8885,0.1360,0.8535
8,hcp30,3,6,10,0.80,true,0.09150,0.00322,0.22370,2.14367,0.00466,0.9737,0.1081,0.9424
8,hcp30,3,6,10,0.90,true,0.08438,0.00311,0.25326,2.18282,0.00467,1.0560,0.0872,1.0287
8,hcp30,3,6,10,1.00,true,0.07500,0.00294,0.28410,2.22581,0.00462,1.1422,0.0724,1.1168
8,hcp30,3,6,10,1.10,true,0.06688,0.00279,0.31587,2.26880,0.00457,1.2295,0.0579,1.2093
8,hcp30,3,6,10,1.20,true,0.06062,0.00267,0.34498,2.30728,0.00452,1.3129,0.0476,1.2967
8,hcp30,3,6,15,0.00,true,0.05150,0.00247,0.19825,2.15274,0.00380,0.6276,0.5134,0.6984
8,hcp30,3,6,15,0.10,true,0.05212,0.00249,0.20001,2.15447,0.00381,0.6830,0.4672,0.7183
8,hcp30,3,6,15,0.20,true,0.05262,0.00250,0.20569,2.16053,0.00385,0.7384,0.4167,0.7484
8,hcp30,3,6,15,0.30,true,0.05100,0.00246,0.21552,2.17316,0.00386,0.7975,0.3679,0.7881
8,hcp30,3,6,15,0.40,true,0.05013,0.00244,0.22808,2.18800,0.00391,0.8594,0.3252,0.8346
8,hcp30,3,6,15,0.50,true,0.04713,0.00237,0.24376,2.20841,0.00392,0.9190,0.2807,0.8887
8,hcp30,3,6,15,0.60,true,0.04500,0.00232,0.26069,2.22934,0.00396,0.9801,0.2440,0.9461
8,hcp30,3,6,15,0.70,true,0.04387,0.00229,0.28074,2.25279,0.00403,1.0542,0.2131,1.0138
8,hcp30,3,6,15,0.80,true,0.04100,0.00222,0.30278,2.28026,0.00405,1.1298,0.1847,1.0869
8,hcp30,3,6,15,0.90,true,0.03913,0.00217,0.32339,2.30525,0.00409,1.2005,0.1626,1.1565
8,hcp30,3,6,15,1.00,true,0.03737,0.00212,0.34639,2.33297,0.00413,1.2798,0.1422,1.2354
8,hcp30,3,6,15,1.10,true,0.03537,0.00207,0.36889,2.36046,0.00415,1.3520,0.1217,1.3137
8,hcp30,3,6,15,1.20,true,0.03250,0.00198,0.39415,2.39214,0.00414,1.4351,0.1026,1.4030
8,hcp30,3,6,20,0.00,true,0.02587,0.00178,0.31177,2.29918,0.00372,0.8220,0.5116,0.9346
8,hcp30,3,6,20,0.10,true,0.02788,0.00184,0.31344,2.29967,0.00377,0.8685,0.4688,0.9543
8,hcp30,3,6,20,0.20,true,0.02825,0.00185,0.31795,2.30486,0.00379,0.9244,0.4313,0.9808
8,hcp30,3,6,20,0.30,true,0.02750,0.00183,0.32455,2.31353,0.00379,0.9814,0.3954,1.0134
8,hcp30,3,6,20,0.40,true,0.02863,0.00186,0.33287,2.32228,0.00385,1.0369,0.3588,1.0536
8,hcp30,3,6,20,0.50,true,0.02738,0.00182,0.34334,2.33579,0.00385,1.0987,0.3275,1.0984
8,hcp30,3,6,20,0.60,true,0.02850,0.00186,0.35483,2.34818,0.00393,1.1660,0.3001,1.1495
8,hcp30,3,6,20,0.70,true,0.02687,0.00181,0.36803,2.36524,0.00394,1.2325,0.2741,1.2036
8,hcp30,3,6,20,0.80,true,0.02562,0.00177,0.38251,2.38342,0.00395,1.3023,0.2509,1.2627
8,hcp30,3,6,20,0.90,true,0.02375,0.00170,0.39889,2.40454,0.00395,1.3723,0.2251,1.3293
8,hcp30,3,6,20,1.00,true,0.02225,0.00165,0.41494,2.42498,0.00395,1.4409,0.2037,1.3954
8,hcp30,3,6,20,1.10,true,0.02113,0.00161,0.43151,2.44577,0.00397,1.5062,0.1809,1.4655
8,hcp30,3,6,20,1.20,true,0.02063,0.00159,0.44752,2.46539,0.00399,1.5721,0.1620,1.5354
10,hcp30,0,12,10,0.00,true,0.12375,0.00368,0.06946,1.94689,0.00420,0.4184,0.5752,0.4491
10,hcp30,0,12,10,0.10,true,0.14125,0.00389,0.07525,1.93535,0.00447,0.4711,0.4978,0.4665
10,hcp30,0,12,10,0.20,true,0.15013,0.00399,0.08725,1.93881,0.00468,0.5239,0.4190,0.4971
10,hcp30,0,12,10,0.30,true,0.15750,0.00407,0.10415,1.94886,0.00491,0.5868,0.3530,0.5408
10,hcp30,0,12,10,0.40,true,0.16275,0.00413,0.12517,1.96533,0.00515,0.6481,0.2871,0.5965
10,hcp30,0,12,10,0.50,true,0.16587,0.00416,0.14974,1.98769,0.00537,0.7169,0.2341,0.6615
10,hcp30,0,12,10,0.60,true,0.16737,0.00417,0.17775,2.01533,0.00559,0.7922,0.1898,0.7361
10,hcp30,0,12,10,0.70,true,0.16825,0.00418,0.20707,2.04512,0.00581,0.8647,0.1486,0.8159
10,hcp30,0,12,10,0.80,true,0.16600,0.00416,0.23852,2.08042,0.00598,0.9478,0.1208,0.9010
10,hcp30,0,12,10,0.90,true,0.16312,0.00413,0.27053,2.11714,0.00613,1.0278,0.0944,0.9889
10,hcp30,0,12,10,1.00,true,0.15800,0.00408,0.30422,2.15813,0.00625,1.1162,0.0757,1.0820
10,hcp30,0,12,10,1.10,true,0.15050,0.00400,0.33831,2.20219,0.00631,1.2045,0.0597,1.1764
10,hcp30,0,12,10,1.20,true,0.14438,0.00393,0.37167,2.24439,0.00637,1.2958,0.0469,1.2738
10,hcp30,0,12,15,0.00,true,0.07050,0.00286,0.16564,2.09947,0.00407,0.6107,0.5410,0.6727
10,hcp30,0,12,15,0.10,true,0.07737,0.00299,0.17196,2.09924,0.00425,0.6625,0.4856,0.6918
10,hcp30,0,12,15,0.20,true,0.07913,0.00302,0.18259,2.10867,0.00435,0.7166,0.4337,0.7182
10,hcp30,0,12,15,0.30,true,0.08275,0.00308,0.19660,2.11980,0.00452,0.7798,0.3896,0.7546
10,hcp30,0,12,15,0.40,true,0.08725,0.00316,0.21348,2.13316,0.00471,0.8387,0.3425,0.8004
10,hcp30,0,12,15,0.50,true,0.08850,0.00318,0.23331,2.15294,0.00486,0.9028,0.3013,0.8527
10,hcp30,0,12,15,0.60,true,0.08862,0.00318,0.25514,2.17608,0.00499,0.9680,0.2636,0.9107
10,hcp30,0,12,15,0.70,true,0.08800,0.00317,0.27866,2.20189,0.00511,1.0384,0.2314,0.9751
10,hcp30,0,12,15,0.80,true,0.08925,0.00319,0.30367,2.22757,0.00526,1.1131,0.2015,1.0477
10,hcp30,0,12,15,0.90,true,0.08700,0.00315,0.32981,2.25813,0.00535,1.1841,0.1725,1.1226
10,hcp30,0,12,15,1.00,true,0.08513,0.00312,0.35652,2.28914,0.00543,1.2669,0.1528,1.2020
10,hcp30,0,12,15,1.10,true,0.08250,0.00308,0.38312,2.32100,0.00548,1.3431,0.1312,1.2833
10,hcp30,0,12,15,1.20,true,0.07925,0.00302,0.40994,2.35393,0.00551,1.4227,0.1132,1.3673
10,hcp30,0,12,20,0.00,true,0.05000,0.00244,0.26075,2.21993,0.00419,0.7908,0.5159,0.8977
10,hcp30,0,12,20,0.10,true,0.05100,0.00246,0.26736,2.22600,0.00424,0.8468,0.4772,0.9159
10,hcp30,0,12,20,0.20,true,0.05250,0.00249,0.27635,2.23419,0.00433,0.9040,0.4398,0.9417
10,hcp30,0,12,20,0.30,true,0.05287,0.00250,0.28770,2.24607,0.00440,0.9574,0.4011,0.9736
10,hcp30,0,12,20,0.40,true,0.05475,0.00254,0.30065,2.25827,0.00451,1.0239,0.3713,1.0123
10,hcp30,0,12,20,0.50,true,0.05475,0.00254,0.31616,2.27518,0.00459,1.0835,0.3366,1.0579
10,hcp30,0,12,20,0.60,true,0.05400,0.00253,0.33300,2.29437,0.00466,1.1446,0.3048,1.1074
10,hcp30,0,12,20,0.70,true,0.05287,0.00250,0.35119,2.31552,0.00473,1.2118,0.2776,1.1623
10,hcp30,0,12,20,0.80,true,0.05212,0.00249,0.36998,2.33712,0.00480,1.2806,0.2525,1.2216
10,hcp30,0,12,20,0.90,true,0.05063,0.00245,0.39004,2.36099,0.00485,1.3526,0.2296,1.2859
10,hcp30,0,12,20,1.00,true,0.04938,0.00242,0.41049,2.38521,0.00490,1.4229,0.2067,1.3543
10,hcp30,0,12,20,1.10,true,0.04850,0.00240,0.43097,2.40929,0.00495,1.4942,0.1855,1.4259
10,hcp30,0,12,20,1.20,true,0.04550,0.00233,0.45218,2.43645,0.00494,1.5707,0.1685,1.4993
10,hcp30,1,12,10,0.00,true,0.14975,0.00399,0.06450,1.91586,0.00449,0.4121,0.5770,0.4406
10,hcp30,1,12,10,0.10,true,0.16687,0.00417,0.07302,1.90738,0.00476,0.4618,0.4927,0.4587
10,hcp30,1,12,10,0.20,true,0.17800,0.00428,0.08712,1.91062,0.00501,0.5221,0.4199,0.4901
10,hcp30,1,12,10,0.30,true,0.18987,0.00438,0.10555,1.91760,0.00529,0.5822,0.3493,0.5353
10,hcp30,1,12,10,0.40,true,0.19625,0.00444,0.12924,1.93551,0.00555,0.6518,0.2893,0.5927
10,hcp30,1,12,10,0.50,true,0.19812,0.00446,0.15614,1.96134,0.00578,0.7217,0.2354,0.6590
10,hcp30,1,12,10,0.60,true,0.19925,0.00447,0.18467,1.98970,0.00601,0.7917,0.1901,0.7308
10,hcp30,1,12,10,0.70,true,0.19850,0.00446,0.21580,2.02278,0.00622,0.8692,0.1532,0.8110
10,hcp30,1,12,10,0.80,true,0.19712,0.00445,0.24840,2.05820,0.00642,0.9507,0.1221,0.8978
10,hcp30,1,12,10,0.90,true,0.19262,0.00441,0.28041,2.09634,0.00657,1.0309,0.0975,0.9841
10,hcp30,1,12,10,1.00,true,0.18738,0.00436,0.31378,2.13690,0.00670,1.1190,0.0792,1.0764
10,hcp30,1,12,10,1.10,true,0.18338,0.00433,0.34733,2.17666,0.00683,1.2082,0.0609,1.1743
10,hcp30,1,12,10,1.20,true,0.17950,0.00429,0.37960,2.21526,0.00694,1.3009,0.0475,1.2738
10,hcp30,1,12,15,0.00,true,0.08475,0.00311,0.15691,2.07627,0.00428,0.6227,0.5494,0.6590
10,hcp30,1,12,15,0.10,true,0.09125,0.00322,0.16521,2.07830,0.00446,0.6680,0.4931,0.6752
10,hcp30,1,12,15,0.20,true,0.09538,0.00328,0.17769,2.08710,0.00463,0.7237,0.4427,0.7012
10,hcp30,1,12,15,0.30,true,0.10038,0.00336,0.19319,2.09825,0.00483,0.7776,0.3922,0.7369
10,hcp30,1,12,15,0.40,true,0.10337,0.00340,0.21224,2.11519,0.00501,0.8401,0.3463,0.7824
10,hcp30,1,12,15,0.50,true,0.10600,0.00344,0.23279,2.13417,0.00519,0.9020,0.3045,0.8341
10,hcp30,1,12,15,0.60,true,0.10637,0.00345,0.25610,2.15843,0.00534,0.9664,0.2649,0.8928
10,hcp30,1,12,15,0.70,true,0.10825,0.00347,0.28110,2.18312,0.00552,1.0385,0.2300,0.9609
10,hcp30,1,12,15,0.80,true,0.10775,0.00347,0.30674,2.21101,0.00565,1.1084,0.1988,1.0314
10,hcp30,1,12,15,0.90,true,0.10737,0.00346,0.33269,2.23928,0.00577,1.1802,0.1714,1.1057
10,hcp30,1,12,15,1.00,true,0.10575,0.00344,0.36020,2.27066,0.00587,1.2609,0.1494,1.1864
10,hcp30,1,12,15,1.10,true,0.10212,0.00339,0.38875,2.30544,0.00592,1.3445,0.1293,1.2718
10,hcp30,1,12,15,1.20,true,0.09738,0.00331,0.41577,2.33989,0.00594,1.4269,0.1149,1.3539
10,hcp30,1,12,20,0.00,true,0.04963,0.00243,0.25080,2.21022,0.00418,0.8040,0.5260,0.8776
10,hcp30,1,12,20,0.10,true,0.05375,0.00252,0.25882,2.21449,0.00432,0.8508,0.4831,0.8958
10,hcp30,1,12,20,0.20,true,0.05500,0.00255,0.26992,2.22495,0.00441,0.9051,0.4435,0.9207
10,hcp30,1,12,20,0.30,true,0.05663,0.00258,0.28272,2.23692,0.00452,0.9636,0.4084,0.9519
10,hcp30,1,12,20,0.40,true,0.05950,0.00264,0.29724,2.24958,0.00467,1.0204,0.3716,0.9912
10,hcp30,1,12,20,0.50,true,0.06062,0.00267,0.31404,2.26655,0.00479,1.0754,0.3333,1.0372
10,hcp30,1,12,20,0.60,true,0.06100,0.00268,0.33165,2.28523,0.00489,1.1418,0.3059,1.0865
10,hcp30,1,12,20,0.70,true,0.06087,0.00267,0.35133,2.30678,0.00498,1.2095,0.2770,1.1434
10,hcp30,1,12,20,0.80,true,0.06075,0.00267,0.37160,2.32914,0.00507,1.2789,0.2511,1.2045
