stimp,skill,slope_deg,clock,length_ft,rollout_m,solve_ok,make,make_se,three_plus,exp_strokes,exp_strokes_se,mean_past_miss_m,pct_miss_short,mean_leave_m
8,scratch,3,3,15,1.10,true,0.14150,0.00390,0.19218,2.05074,0.00500,1.0047,0.0066,1.0951
8,scratch,3,3,15,1.20,true,0.13900,0.00387,0.22377,2.08484,0.00511,1.0934,0.0048,1.1877
8,scratch,3,3,20,0.00,true,0.05962,0.00265,0.02252,1.96290,0.00278,0.2188,0.5264,0.4605
8,scratch,3,3,20,0.10,true,0.07237,0.00290,0.02543,1.95305,0.00305,0.3314,0.4327,0.4714
8,scratch,3,3,20,0.20,true,0.08100,0.00305,0.03128,1.95028,0.00324,0.4067,0.3470,0.5012
8,scratch,3,3,20,0.30,true,0.09150,0.00322,0.04023,1.94874,0.00347,0.4718,0.2755,0.5448
8,scratch,3,3,20,0.40,true,0.09763,0.00332,0.05273,1.95512,0.00365,0.5382,0.2189,0.5994
8,scratch,3,3,20,0.50,true,0.10412,0.00341,0.06713,1.96301,0.00384,0.5984,0.1726,0.6573
8,scratch,3,3,20,0.60,true,0.10925,0.00349,0.08583,1.97659,0.00403,0.6669,0.1312,0.7289
8,scratch,3,3,20,0.70,true,0.10837,0.00348,0.10806,1.99971,0.00415,0.7379,0.0981,0.8055
8,scratch,3,3,20,0.80,true,0.10387,0.00341,0.13292,2.02908,0.00421,0.8092,0.0714,0.8841
8,scratch,3,3,20,0.90,true,0.10400,0.00341,0.15835,2.05440,0.00434,0.8826,0.0534,0.9642
8,scratch,3,3,20,1.00,true,0.09850,0.00333,0.18750,2.08906,0.00439,0.9653,0.0419,1.0508
8,scratch,3,3,20,1.10,true,0.09663,0.00330,0.21746,2.12092,0.00449,1.0477,0.0289,1.1413
8,scratch,3,3,20,1.20,true,0.09262,0.00324,0.24691,2.15440,0.00453,1.1285,0.0216,1.2279
8,scratch,3,6,10,0.00,true,0.20225,0.00449,0.00034,1.79809,0.00449,0.1758,0.5732,0.2203
8,scratch,3,6,10,0.10,true,0.24625,0.00482,0.00018,1.75393,0.00482,0.2249,0.3950,0.2406
8,scratch,3,6,10,0.20,true,0.26987,0.00496,0.00026,1.73038,0.00496,0.2852,0.2345,0.2907
8,scratch,3,6,10,0.30,true,0.27550,0.00499,0.00065,1.72515,0.00500,0.3574,0.1225,0.3638
8,scratch,3,6,10,0.40,true,0.26525,0.00494,0.00158,1.73633,0.00495,0.4424,0.0606,0.4512
8,scratch,3,6,10,0.50,true,0.25025,0.00484,0.00337,1.75312,0.00487,0.5288,0.0272,0.5416
8,scratch,3,6,10,0.60,true,0.23162,0.00472,0.00658,1.77496,0.00476,0.6267,0.0106,0.6416
8,scratch,3,6,10,0.70,true,0.20513,0.00451,0.01168,1.80656,0.00459,0.7254,0.0036,0.7409
8,scratch,3,6,10,0.80,true,0.18025,0.00430,0.01946,1.83921,0.00441,0.8298,0.0009,0.8448
8,scratch,3,6,10,0.90,true,0.15338,0.00403,0.02961,1.87625,0.00419,0.9299,0.0004,0.9437
8,scratch,3,6,10,1.00,true,0.12700,0.00372,0.04256,1.91558,0.00393,1.0295,0.0000,1.0425
8,scratch,3,6,10,1.10,true,0.10200,0.00338,0.05857,1.95660,0.00365,1.1306,0.0000,1.1428
8,scratch,3,6,10,1.20,true,0.07700,0.00298,0.07596,1.99901,0.00329,1.2232,0.0000,1.2347
8,scratch,3,6,15,0.00,true,0.11463,0.00356,0.00322,1.88859,0.00358,0.2652,0.5341,0.3316
8,scratch,3,6,15,0.10,true,0.12900,0.00375,0.00252,1.87352,0.00376,0.3116,0.4208,0.3487
8,scratch,3,6,15,0.20,true,0.14088,0.00389,0.00279,1.86191,0.00390,0.3637,0.3034,0.3868
8,scratch,3,6,15,0.30,true,0.14125,0.00389,0.00409,1.86284,0.00392,0.4263,0.2092,0.4418
8,scratch,3,6,15,0.40,true,0.13762,0.00385,0.00656,1.86893,0.00389,0.4967,0.1370,0.5116
8,scratch,3,6,15,0.50,true,0.13425,0.00381,0.01054,1.87630,0.00387,0.5743,0.0826,0.5935
8,scratch,3,6,15,0.60,true,0.12487,0.00370,0.01603,1.89116,0.00378,0.6564,0.0508,0.6781
8,scratch,3,6,15,0.70,true,0.11375,0.00355,0.02403,1.91029,0.00367,0.7486,0.0278,0.7739
8,scratch,3,6,15,0.80,true,0.09875,0.00334,0.03450,1.93577,0.00350,0.8457,0.0141,0.8732
8,scratch,3,6,15,0.90,true,0.08425,0.00311,0.04617,1.96195,0.00332,0.9363,0.0086,0.9635
8,scratch,3,6,15,1.00,true,0.07100,0.00287,0.06106,1.99010,0.00314,1.0356,0.0048,1.0625
8,scratch,3,6,15,1.10,true,0.05925,0.00264,0.07714,2.01796,0.00297,1.1292,0.0024,1.1560
8,scratch,3,6,15,1.20,true,0.04688,0.00236,0.09706,2.05029,0.00276,1.2332,0.0012,1.2592
8,scratch,3,6,20,0.00,true,0.06400,0.00274,0.01377,1.94977,0.00281,0.3480,0.5275,0.4485
8,scratch,3,6,20,0.10,true,0.07262,0.00290,0.01227,1.93964,0.00296,0.3937,0.4323,0.4648
8,scratch,3,6,20,0.20,true,0.07950,0.00302,0.01262,1.93313,0.00309,0.4445,0.3433,0.4965
8,scratch,3,6,20,0.30,true,0.07963,0.00303,0.01478,1.93515,0.00310,0.5061,0.2707,0.5417
8,scratch,3,6,20,0.40,true,0.08113,0.00305,0.01867,1.93756,0.00315,0.5700,0.2064,0.5993
8,scratch,3,6,20,0.50,true,0.07938,0.00302,0.02440,1.94504,0.00314,0.6360,0.1491,0.6666
8,scratch,3,6,20,0.60,true,0.07825,0.00300,0.03203,1.95379,0.00316,0.7091,0.1039,0.7436
8,scratch,3,6,20,0.70,true,0.07200,0.00289,0.04151,1.96954,0.00310,0.7872,0.0735,0.8237
8,scratch,3,6,20,0.80,true,0.06488,0.00275,0.05289,1.98806,0.00302,0.8692,0.0504,0.9086
8,scratch,3,6,20,0.90,true,0.05763,0.00261,0.06719,2.00963,0.00293,0.9615,0.0334,1.0032
8,scratch,3,6,20,1.00,true,0.05063,0.00245,0.08242,2.03189,0.00284,1.0492,0.0216,1.0935
8,scratch,3,6,20,1.10,true,0.04125,0.00222,0.09967,2.05854,0.00268,1.1407,0.0136,1.1865
8,scratch,3,6,20,1.20,true,0.03513,0.00206,0.11743,2.08246,0.00259,1.2303,0.0089,1.2763
8,mid,3,12,10,0.00,true,0.28200,0.00503,0.00072,1.71872,0.00504,0.1903,0.6426,0.2179
8,mid,3,12,10,0.10,true,0.34500,0.00531,0.00204,1.65704,0.00533,0.2367,0.4632,0.2328
8,mid,3,12,10,0.20,true,0.38762,0.00545,0.00514,1.61752,0.00550,0.2998,0.3037,0.2793
8,mid,3,12,10,0.30,true,0.40175,0.00548,0.01113,1.60938,0.00559,0.3673,0.1807,0.3466
8,mid,3,12,10,0.40,true,0.40813,0.00549,0.02141,1.61328,0.00572,0.4447,0.0887,0.4349
8,mid,3,12,10,0.50,true,0.40013,0.00548,0.03648,1.63635,0.00585,0.5300,0.0429,0.5274
8,mid,3,12,10,0.60,true,0.38562,0.00544,0.05704,1.67142,0.00601,0.6224,0.0197,0.6249
8,mid,3,12,10,0.70,true,0.36925,0.00540,0.08271,1.71346,0.00618,0.7185,0.0079,0.7246
8,mid,3,12,10,0.80,true,0.35500,0.00535,0.11133,1.75634,0.00637,0.8158,0.0041,0.8225
8,mid,3,12,10,0.90,true,0.33863,0.00529,0.14328,1.80467,0.00654,0.9139,0.0011,0.9218
8,mid,3,12,10,1.00,true,0.32312,0.00523,0.17660,1.85350,0.00671,1.0122,0.0006,1.0198
8,mid,3,12,10,1.10,true,0.31125,0.00518,0.21020,1.89898,0.00687,1.1122,0.0002,1.1197
8,mid,3,12,10,1.20,true,0.29938,0.00512,0.24379,1.94446,0.00701,1.2125,0.0000,1.2199
8,mid,3,12,15,0.00,true,0.15712,0.00407,0.00685,1.84972,0.00411,0.2842,0.5680,0.3270
8,mid,3,12,15,0.10,true,0.17838,0.00428,0.01145,1.83308,0.00436,0.3283,0.4555,0.3413
8,mid,3,12,15,0.20,true,0.19437,0.00442,0.01948,1.82511,0.00457,0.3824,0.3449,0.3762
8,mid,3,12,15,0.30,true,0.20438,0.00451,0.03180,1.82743,0.00475,0.4465,0.2482,0.4311
8,mid,3,12,15,0.40,true,0.20863,0.00454,0.04682,1.83820,0.00490,0.5085,0.1760,0.4937
8,mid,3,12,15,0.50,true,0.20850,0.00454,0.06699,1.85850,0.00505,0.5841,0.1221,0.5707
8,mid,3,12,15,0.60,true,0.20525,0.00452,0.09112,1.88588,0.00520,0.6586,0.0750,0.6548
8,mid,3,12,15,0.70,true,0.20037,0.00448,0.11888,1.91852,0.00534,0.7424,0.0471,0.7443
8,mid,3,12,15,0.80,true,0.19250,0.00441,0.14980,1.95732,0.00546,0.8310,0.0294,0.8372
8,mid,3,12,15,0.90,true,0.18762,0.00436,0.18267,1.99507,0.00560,0.9225,0.0154,0.9345
8,mid,3,12,15,1.00,true,0.18000,0.00430,0.21699,2.03704,0.00570,1.0178,0.0096,1.0312
8,mid,3,12,15,1.10,true,0.17238,0.00422,0.25168,2.07937,0.00578,1.1143,0.0069,1.1276
8,mid,3,12,15,1.20,true,0.16512,0.00415,0.28683,2.12179,0.00585,1.2116,0.0046,1.2255
8,mid,3,12,20,0.00,true,0.09950,0.00335,0.02199,1.92249,0.00348,0.3730,0.5482,0.4471
8,mid,3,12,20,0.10,true,0.10963,0.00349,0.02994,1.92033,0.00369,0.4233,0.4672,0.4597
8,mid,3,12,20,0.20,true,0.11962,0.00363,0.04136,1.92174,0.00391,0.4727,0.3814,0.4883
8,mid,3,12,20,0.30,true,0.12812,0.00374,0.05622,1.92810,0.00413,0.5285,0.3057,0.5309
8,mid,3,12,20,0.40,true,0.13262,0.00379,0.07384,1.94123,0.00432,0.5862,0.2410,0.5831
8,mid,3,12,20,0.50,true,0.13212,0.00379,0.09550,1.96339,0.00446,0.6495,0.1832,0.6464
8,mid,3,12,20,0.60,true,0.13137,0.00378,0.11995,1.98860,0.00460,0.7196,0.1383,0.7179
8,mid,3,12,20,0.70,true,0.12900,0.00375,0.14707,2.01811,0.00473,0.7939,0.1023,0.7958
8,mid,3,12,20,0.80,true,0.12712,0.00372,0.17641,2.04933,0.00487,0.8736,0.0748,0.8800
8,mid,3,12,20,0.90,true,0.12237,0.00366,0.20774,2.08543,0.00496,0.9562,0.0544,0.9667
8,mid,3,12,20,1.00,true,0.12062,0.00364,0.24016,2.11962,0.00508,1.0437,0.0387,1.0586
8,mid,3,12,20,1.10,true,0.11588,0.00358,0.27377,2.15800,0.00514,1.1324,0.0264,1.1521
8,mid,3,12,20,1.20,true,0.11300,0.00354,0.30676,2.19391,0.00522,1.2254,0.0197,1.2465
8,mid,3,3,10,0.00,true,0.13812,0.00386,0.00257,1.86445,0.00387,0.1233,0.5404,0.2594
8,mid,3,3,10,0.10,true,0.18400,0.00433,0.00387,1.81987,0.00436,0.2147,0.3897,0.2767
8,mid,3,3,10,0.20,true,0.20900,0.00455,0.00731,1.79831,0.00460,0.2825,0.2690,0.3192
8,mid,3,3,10,0.30,true,0.21600,0.00460,0.01452,1.79852,0.00470,0.3459,0.1682,0.3807
8,mid,3,3,10,0.40,true,0.21575,0.00460,0.02681,1.81107,0.00479,0.4139,0.1022,0.4539
8,mid,3,3,10,0.50,true,0.21475,0.00459,0.04499,1.83025,0.00491,0.4903,0.0571,0.5384
8,mid,3,3,10,0.60,true,0.21275,0.00458,0.06844,1.85572,0.00506,0.5719,0.0324,0.6268
8,mid,3,3,10,0.70,true,0.20913,0.00455,0.09519,1.88611,0.00521,0.6537,0.0182,0.7141
8,mid,3,3,10,0.80,true,0.20062,0.00448,0.12649,1.92593,0.00533,0.7386,0.0095,0.8047
8,mid,3,3,10,0.90,true,0.19550,0.00443,0.15973,1.96433,0.00548,0.8251,0.0050,0.8966
8,mid,3,3,10,1.00,true,0.19000,0.00439,0.19538,2.00552,0.00562,0.9157,0.0029,0.9918
8,mid,3,3,10,1.10,true,0.18338,0.00433,0.23063,2.04746,0.00573,1.0039,0.0018,1.0845
8,mid,3,3,10,1.20,true,0.17325,0.00423,0.26766,2.09468,0.00579,1.0944,0.0014,1.1796
8,mid,3,3,15,0.00,true,0.07525,0.00295,0.01774,1.94249,0.00305,0.2011,0.5373,0.3912
8,mid,3,3,15,0.10,true,0.09825,0.00333,0.02160,1.92336,0.00346,0.3001,0.4257,0.4041
8,mid,3,3,15,0.20,true,0.11263,0.00353,0.02937,1.91675,0.00372,0.3676,0.3340,0.4366
8,mid,3,3,15,0.30,true,0.12050,0.00364,0.04126,1.92077,0.00390,0.4323,0.2604,0.4842
8,mid,3,3,15,0.40,true,0.12687,0.00372,0.05835,1.93150,0.00410,0.4970,0.1928,0.5462
8,mid,3,3,15,0.50,true,0.12875,0.00374,0.07820,1.94948,0.00425,0.5585,0.1423,0.6112
8,mid,3,3,15,0.60,true,0.12987,0.00376,0.10148,1.97165,0.00441,0.6254,0.1065,0.6824
8,mid,3,3,15,0.70,true,0.12437,0.00369,0.13043,2.00614,0.00451,0.6993,0.0741,0.7644
8,mid,3,3,15,0.80,true,0.12025,0.00364,0.16115,2.04101,0.00461,0.7767,0.0530,0.8488
8,mid,3,3,15,0.90,true,0.11887,0.00362,0.19215,2.07342,0.00474,0.8521,0.0356,0.9337
8,mid,3,3,15,1.00,true,0.11500,0.00357,0.22524,2.11045,0.00483,0.9316,0.0232,1.0218
8,mid,3,3,15,1.10,true,0.11213,0.00353,0.25871,2.14687,0.00493,1.0148,0.0151,1.1124
8,mid,3,3,15,1.20,true,0.10750,0.00346,0.29325,2.18613,0.00498,1.1025,0.0102,1.2061
8,mid,3,3,20,0.00,true,0.05212,0.00249,0.05845,2.00636,0.00286,0.3199,0.5258,0.5603
8,mid,3,3,20,0.10,true,0.05450,0.00254,0.06564,2.01118,0.00296,0.4331,0.4536,0.5711
8,mid,3,3,20,0.20,true,0.06250,0.00271,0.07583,2.01337,0.00320,0.5053,0.3936,0.5953
8,mid,3,3,20,0.30,true,0.07287,0.00291,0.08946,2.01664,0.00349,0.5604,0.3298,0.6325
8,mid,3,3,20,0.40,true,0.07687,0.00298,0.10670,2.02989,0.00367,0.6151,0.2714,0.6793
8,mid,3,3,20,0.50,true,0.07725,0.00299,0.12672,2.04956,0.00380,0.6756,0.2265,0.7336
8,mid,3,3,20,0.60,true,0.08075,0.00305,0.15049,2.06986,0.00400,0.7406,0.1836,0.8004
8,mid,3,3,20,0.70,true,0.08075,0.00305,0.17569,2.09511,0.00413,0.8043,0.1473,0.8697
8,mid,3,3,20,0.80,true,0.07938,0.00302,0.20256,2.12341,0.00424,0.8703,0.1170,0.9430
8,mid,3,3,20,0.90,true,0.07750,0.00299,0.22989,2.15268,0.00433,0.9357,0.0916,1.0184
8,mid,3,3,20,1.00,true,0.07400,0.00293,0.25926,2.18564,0.00437,1.0090,0.0726,1.0994
8,mid,3,3,20,1.10,true,0.07212,0.00289,0.28905,2.21741,0.00444,1.0848,0.0552,1.1848
8,mid,3,3,20,1.20,true,0.06875,0.00283,0.31774,2.24960,0.00446,1.1597,0.0447,1.2663
8,mid,3,6,10,0.00,true,0.15912,0.00409,0.00160,1.84248,0.00410,0.1923,0.5576,0.2495
8,mid,3,6,10,0.10,true,0.18575,0.00435,0.00110,1.81535,0.00435,0.2405,0.3950,0.2697
8,mid,3,6,10,0.20,true,0.20413,0.00451,0.00148,1.79736,0.00452,0.2990,0.2485,0.3171
8,mid,3,6,10,0.30,true,0.20750,0.00453,0.00293,1.79544,0.00455,0.3677,0.1413,0.3847
8,mid,3,6,10,0.40,true,0.19875,0.00446,0.00599,1.80724,0.00450,0.4496,0.0778,0.4670
8,mid,3,6,10,0.50,true,0.18475,0.00434,0.01097,1.82623,0.00440,0.5344,0.0403,0.5548
8,mid,3,6,10,0.60,true,0.17188,0.00422,0.01882,1.84696,0.00433,0.6281,0.0186,0.6512
8,mid,3,6,10,0.70,true,0.15550,0.00405,0.02972,1.87426,0.00422,0.7249,0.0084,0.7488
8,mid,3,6,10,0.80,true,0.13487,0.00382,0.04481,1.91001,0.00406,0.8282,0.0030,0.8523
8,mid,3,6,10,0.90,true,0.11613,0.00358,0.06247,1.94645,0.00390,0.9267,0.0011,0.9500
8,mid,3,6,10,1.00,true,0.09813,0.00333,0.08328,1.98533,0.00372,1.0255,0.0006,1.0477
8,mid,3,6,10,1.10,true,0.07712,0.00298,0.10779,2.03093,0.00345,1.1259,0.0001,1.1473
8,mid,3,6,10,1.20,true,0.05937,0.00264,0.13291,2.07391,0.00317,1.2183,0.0000,1.2390
8,mid,3,6,15,0.00,true,0.08138,0.00306,0.01272,1.93135,0.00312,0.2890,0.5229,0.3882
8,mid,3,6,15,0.10,true,0.08950,0.00319,0.01159,1.92209,0.00325,0.3355,0.4204,0.4066
8,mid,3,6,15,0.20,true,0.09475,0.00327,0.01277,1.91803,0.00334,0.3879,0.3159,0.4430
8,mid,3,6,15,0.30,true,0.09588,0.00329,0.01639,1.92053,0.00338,0.4468,0.2269,0.4942
8,mid,3,6,15,0.40,true,0.09438,0.00327,0.02240,1.92804,0.00338,0.5158,0.1626,0.5577
8,mid,3,6,15,0.50,true,0.09225,0.00324,0.03129,1.93908,0.00340,0.5896,0.1047,0.6352
8,mid,3,6,15,0.60,true,0.08600,0.00313,0.04246,1.95652,0.00335,0.6679,0.0687,0.7155
8,mid,3,6,15,0.70,true,0.07800,0.00300,0.05733,1.97943,0.00329,0.7556,0.0407,0.8067
8,mid,3,6,15,0.80,true,0.06700,0.00280,0.07533,2.00849,0.00317,0.8493,0.0240,0.9017
8,mid,3,6,15,0.90,true,0.05862,0.00263,0.09397,2.03556,0.00308,0.9359,0.0143,0.9893
8,mid,3,6,15,1.00,true,0.05087,0.00246,0.11647,2.06591,0.00299,1.0331,0.0091,1.0855
8,mid,3,6,15,1.10,true,0.04150,0.00223,0.13968,2.09861,0.00285,1.1248,0.0060,1.1762
8,mid,3,6,15,1.20,true,0.03200,0.00197,0.16744,2.13603,0.00268,1.2275,0.0027,1.2791
8,mid,3,6,20,0.00,true,0.04138,0.00223,0.04674,2.00539,0.00250,0.3792,0.5211,0.5424
8,mid,3,6,20,0.10,true,0.04512,0.00232,0.04527,2.00017,0.00258,0.4237,0.4341,0.5597
8,mid,3,6,20,0.20,true,0.05075,0.00245,0.04710,1.99639,0.00272,0.4741,0.3538,0.5911
8,mid,3,6,20,0.30,true,0.05287,0.00250,0.05194,1.99913,0.00279,0.5337,0.2872,0.6340
8,mid,3,6,20,0.40,true,0.05312,0.00251,0.05970,2.00666,0.00284,0.5955,0.2263,0.6877
8,mid,3,6,20,0.50,true,0.05187,0.00248,0.07009,2.01833,0.00287,0.6581,0.1717,0.7492
8,mid,3,6,20,0.60,true,0.05063,0.00245,0.08314,2.03269,0.00291,0.7295,0.1289,0.8201
8,mid,3,6,20,0.70,true,0.04763,0.00238,0.09851,2.05111,0.00292,0.8047,0.0952,0.8963
8,mid,3,6,20,0.80,true,0.04325,0.00227,0.11602,2.07308,0.00290,0.8816,0.0682,0.9761
8,mid,3,6,20,0.90,true,0.03938,0.00217,0.13680,2.09784,0.00289,0.9701,0.0485,1.0655
8,mid,3,6,20,1.00,true,0.03288,0.00199,0.15829,2.12596,0.00280,1.0558,0.0349,1.1518
8,mid,3,6,20,1.10,true,0.02825,0.00185,0.18138,2.15382,0.00275,1.1440,0.0241,1.2416
8,mid,3,6,20,1.20,true,0.02475,0.00174,0.20447,2.18058,0.00271,1.2300,0.0165,1.3287
8,high,3,12,10,0.00,true,0.22975,0.00470,0.00239,1.77264,0.00472,0.2068,0.6154,0.2406
8,high,3,12,10,0.10,true,0.27650,0.00500,0.00559,1.72909,0.00505,0.2522,0.4521,0.2561
8,high,3,12,10,0.20,true,0.30775,0.00516,0.01230,1.70455,0.00527,0.3135,0.3061,0.3006
8,high,3,12,10,0.30,true,0.31950,0.00521,0.02339,1.70390,0.00543,0.3806,0.1960,0.3639
8,high,3,12,10,0.40,true,0.32100,0.00522,0.04032,1.71932,0.00559,0.4545,0.1134,0.4434
8,high,3,12,10,0.50,true,0.31338,0.00519,0.06338,1.75002,0.00575,0.5356,0.0606,0.5323
8,high,3,12,10,0.60,true,0.30875,0.00517,0.09162,1.78290,0.00597,0.6249,0.0306,0.6281
8,high,3,12,10,0.70,true,0.29775,0.00511,0.12502,1.82730,0.00617,0.7190,0.0157,0.7258
8,high,3,12,10,0.80,true,0.28763,0.00506,0.16087,1.87331,0.00637,0.8141,0.0068,0.8240
8,high,3,12,10,0.90,true,0.27500,0.00499,0.19903,1.92412,0.00654,0.9120,0.0040,0.9222
8,high,3,12,10,1.00,true,0.26325,0.00492,0.23741,1.97428,0.00669,1.0091,0.0017,1.0201
8,high,3,12,10,1.10,true,0.25050,0.00484,0.27654,2.02622,0.00681,1.1089,0.0010,1.1198
8,high,3,12,10,1.20,true,0.24050,0.00478,0.31376,2.07351,0.00692,1.2078,0.0005,1.2188
8,high,3,12,15,0.00,true,0.11775,0.00360,0.01755,1.89982,0.00372,0.3112,0.5513,0.3696
8,high,3,12,15,0.10,true,0.13012,0.00376,0.02563,1.89552,0.00394,0.3536,0.4502,0.3836
8,high,3,12,15,0.20,true,0.14363,0.00392,0.03855,1.89494,0.00420,0.4088,0.3532,0.4176
8,high,3,12,15,0.30,true,0.15125,0.00401,0.05698,1.90576,0.00442,0.4704,0.2641,0.4690
8,high,3,12,15,0.40,true,0.15225,0.00402,0.07793,1.92571,0.00458,0.5298,0.1985,0.5255
8,high,3,12,15,0.50,true,0.15463,0.00404,0.10458,1.95000,0.00479,0.6010,0.1419,0.5981
8,high,3,12,15,0.60,true,0.15400,0.00404,0.13484,1.98091,0.00498,0.6757,0.0988,0.6775
8,high,3,12,15,0.70,true,0.14975,0.00399,0.16869,2.01904,0.00513,0.7538,0.0648,0.7626
8,high,3,12,15,0.80,true,0.14513,0.00394,0.20486,2.05988,0.00526,0.8391,0.0431,0.8524
8,high,3,12,15,0.90,true,0.13987,0.00388,0.24243,2.10275,0.00537,0.9282,0.0289,0.9449
8,high,3,12,15,1.00,true,0.13712,0.00385,0.28028,2.14341,0.00550,1.0194,0.0172,1.0409
8,high,3,12,15,1.10,true,0.13087,0.00377,0.31856,2.18802,0.00556,1.1128,0.0109,1.1364
8,high,3,12,15,1.20,true,0.12437,0.00369,0.35617,2.23224,0.00559,1.2077,0.0071,1.2323
8,high,3,12,20,0.00,true,0.07337,0.00292,0.04994,1.97665,0.00323,0.4083,0.5400,0.5135
8,high,3,12,20,0.10,true,0.07950,0.00302,0.06136,1.98194,0.00343,0.4566,0.4659,0.5264
8,high,3,12,20,0.20,true,0.08575,0.00313,0.07707,1.99139,0.00366,0.5052,0.3887,0.5537
8,high,3,12,20,0.30,true,0.09150,0.00322,0.09678,2.00536,0.00389,0.5613,0.3210,0.5939
8,high,3,12,20,0.40,true,0.09388,0.00326,0.11916,2.02538,0.00408,0.6179,0.2624,0.6420
8,high,3,12,20,0.50,true,0.09450,0.00327,0.14536,2.05099,0.00425,0.6782,0.2062,0.7011
8,high,3,12,20,0.60,true,0.09400,0.00326,0.17418,2.08035,0.00441,0.7452,0.1617,0.7678
8,high,3,12,20,0.70,true,0.09287,0.00325,0.20545,2.11280,0.00455,0.8175,0.1261,0.8410
8,high,3,12,20,0.80,true,0.09025,0.00320,0.23849,2.14852,0.00466,0.8931,0.0966,0.9197
8,high,3,12,20,0.90,true,0.08837,0.00317,0.27251,2.18450,0.00476,0.9721,0.0732,1.0026
8,high,3,12,20,1.00,true,0.08550,0.00313,0.30791,2.22288,0.00484,1.0558,0.0551,1.0900
8,high,3,12,20,1.10,true,0.08325,0.00309,0.34243,2.25977,0.00490,1.1409,0.0416,1.1782
8,high,3,12,20,1.20,true,0.08038,0.00304,0.37717,2.29753,0.00494,1.2298,0.0314,1.2698
8,high,3,3,10,0.00,true,0.12262,0.00367,0.00830,1.88568,0.00371,0.1508,0.5435,0.2926
8,high,3,3,10,0.10,true,0.15637,0.00406,0.01109,1.85473,0.00413,0.2403,0.4118,0.3070
8,high,3,3,10,0.20,true,0.17463,0.00424,0.01871,1.84410,0.00437,0.3077,0.2949,0.3477
8,high,3,3,10,0.30,true,0.17938,0.00429,0.03255,1.85321,0.00452,0.3732,0.2002,0.4074
8,high,3,3,10,0.40,true,0.18238,0.00432,0.05150,1.86919,0.00468,0.4384,0.1327,0.4770
8,high,3,3,10,0.50,true,0.18025,0.00430,0.07755,1.89741,0.00484,0.5110,0.0828,0.5576
8,high,3,3,10,0.60,true,0.17538,0.00425,0.10826,1.93306,0.00499,0.5878,0.0506,0.6430
8,high,3,3,10,0.70,true,0.17112,0.00421,0.14062,1.96976,0.00515,0.6647,0.0314,0.7266
8,high,3,3,10,0.80,true,0.16837,0.00418,0.17648,2.00848,0.00532,0.7473,0.0189,0.8163
8,high,3,3,10,0.90,true,0.16225,0.00412,0.21489,2.05317,0.00545,0.8321,0.0110,0.9080
8,high,3,3,10,1.00,true,0.15425,0.00404,0.25466,2.10115,0.00554,0.9201,0.0064,1.0020
8,high,3,3,10,1.10,true,0.14538,0.00394,0.29319,2.14878,0.00558,1.0058,0.0038,1.0931
8,high,3,3,10,1.20,true,0.13537,0.00383,0.33271,2.19860,0.00559,1.0955,0.0026,1.1877
8,high,3,3,15,0.00,true,0.06950,0.00284,0.04325,1.97383,0.00311,0.2601,0.5340,0.4567
8,high,3,3,15,0.10,true,0.08175,0.00306,0.05114,1.96947,0.00339,0.3640,0.4465,0.4698
8,high,3,3,15,0.20,true,0.08912,0.00319,0.06396,1.97493,0.00360,0.4277,0.3656,0.4995
8,high,3,3,15,0.30,true,0.09600,0.00329,0.08109,1.98521,0.00383,0.4870,0.2978,0.5424
8,high,3,3,15,0.40,true,0.10088,0.00337,0.10336,2.00266,0.00405,0.5464,0.2350,0.5976
8,high,3,3,15,0.50,true,0.10212,0.00339,0.12903,2.02715,0.00423,0.6086,0.1845,0.6612
8,high,3,3,15,0.60,true,0.10013,0.00336,0.15683,2.05704,0.00436,0.6707,0.1440,0.7283
8,high,3,3,15,0.70,true,0.09900,0.00334,0.18743,2.08889,0.00451,0.7365,0.1093,0.8023
8,high,3,3,15,0.80,true,0.09663,0.00330,0.22009,2.12408,0.00463,0.8055,0.0807,0.8817
8,high,3,3,15,0.90,true,0.09513,0.00328,0.25383,2.15952,0.00475,0.8814,0.0612,0.9659
8,high,3,3,15,1.00,true,0.09025,0.00320,0.28844,2.19923,0.00480,0.9594,0.0478,1.0506
8,high,3,3,15,1.10,true,0.08825,0.00317,0.32350,2.23660,0.00488,1.0385,0.0325,1.1421
8,high,3,3,15,1.20,true,0.08862,0.00318,0.35642,2.26948,0.00499,1.1191,0.0219,1.2333
8,high,3,3,20,0.00,true,0.04050,0.00220,0.12006,2.07990,0.00301,0.4320,0.5211,0.6744
8,high,3,3,20,0.10,true,0.04625,0.00235,0.12899,2.08308,0.00321,0.5506,0.4740,0.6846
8,high,3,3,20,0.20,true,0.05287,0.00250,0.14170,2.08919,0.00345,0.6113,0.4181,0.7076
8,high,3,3,20,0.30,true,0.05412,0.00253,0.15886,2.10516,0.00359,0.6724,0.3704,0.7424
8,high,3,3,20,0.40,true,0.05625,0.00258,0.17889,2.12315,0.00375,0.7236,0.3185,0.7869
8,high,3,3,20,0.50,true,0.05875,0.00263,0.19979,2.14166,0.00392,0.7743,0.2740,0.8365
8,high,3,3,20,0.60,true,0.06225,0.00270,0.22298,2.16150,0.00412,0.8282,0.2314,0.8948
8,high,3,3,20,0.70,true,0.06275,0.00271,0.24831,2.18651,0.00425,0.8884,0.1966,0.9591
