stimp,skill,slope_pct,clock,length_ft,rollout_m,solve_ok,make,make_se,three_plus,exp_strokes,exp_strokes_se,mean_past_miss_m,pct_miss_short,mean_leave_m,de_vs_best,de_pair_se
10,tour,2,12,15,0.70,true,0.27113,0.00497,0.03639,1.76526,0.00525,0.7323,0.0264,0.7350,0.03254,0.00343
10,tour,2,12,15,0.80,true,0.26175,0.00491,0.05048,1.78873,0.00530,0.8212,0.0151,0.8270,0.05601,0.00366
10,tour,2,12,15,0.90,true,0.25325,0.00486,0.06861,1.81536,0.00538,0.9196,0.0080,0.9275,0.08264,0.00388
10,tour,2,12,15,1.00,true,0.24600,0.00482,0.08895,1.84295,0.00547,1.0171,0.0045,1.0261,0.11023,0.00406
10,tour,2,12,15,1.10,true,0.23725,0.00476,0.11139,1.87415,0.00555,1.1135,0.0026,1.1228,0.14142,0.00424
10,tour,2,12,15,1.20,true,0.22962,0.00470,0.13535,1.90573,0.00565,1.2093,0.0016,1.2185,0.17300,0.00442
10,tour,2,12,20,0.00,true,0.12737,0.00373,0.00361,1.87623,0.00375,0.3251,0.5612,0.3736,0.03611,0.00357
10,tour,2,12,20,0.10,true,0.14650,0.00395,0.00517,1.85867,0.00398,0.3700,0.4588,0.3868,0.01855,0.00310
10,tour,2,12,20,0.20,true,0.16362,0.00414,0.00806,1.84444,0.00419,0.4253,0.3651,0.4187,0.00431,0.00251
10,tour,2,12,20,0.30,true,0.17150,0.00421,0.01251,1.84101,0.00430,0.4813,0.2803,0.4635,0.00088,0.00180
10,tour,2,12,20,0.40,true,0.17875,0.00428,0.01888,1.84013,0.00441,0.5413,0.2035,0.5231,0.00000,0.00000
10,tour,2,12,20,0.50,true,0.18450,0.00434,0.02781,1.84331,0.00453,0.6144,0.1436,0.5980,0.00318,0.00171
10,tour,2,12,20,0.60,true,0.18488,0.00434,0.03907,1.85419,0.00461,0.6884,0.0971,0.6785,0.01407,0.00222
10,tour,2,12,20,0.70,true,0.18275,0.00432,0.05233,1.86958,0.00468,0.7676,0.0690,0.7609,0.02946,0.00250
10,tour,2,12,20,0.80,true,0.17913,0.00429,0.06924,1.89012,0.00476,0.8547,0.0451,0.8539,0.04999,0.00279
10,tour,2,12,20,0.90,true,0.17500,0.00425,0.08743,1.91243,0.00483,0.9395,0.0289,0.9440,0.07231,0.00302
10,tour,2,12,20,1.00,true,0.16950,0.00419,0.10938,1.93988,0.00491,1.0352,0.0199,1.0417,0.09976,0.00322
10,tour,2,12,20,1.10,true,0.16375,0.00414,0.13334,1.96959,0.00499,1.1323,0.0133,1.1408,0.12946,0.00343
10,tour,2,12,20,1.20,true,0.15887,0.00409,0.15858,1.99971,0.00507,1.2275,0.0071,1.2398,0.15958,0.00363
10,tour,2,3,10,0.00,true,0.24425,0.00480,0.00003,1.75578,0.00480,0.1464,0.5789,0.2015,0.12883,0.00563
10,tour,2,3,10,0.10,true,0.32112,0.00522,0.00009,1.67896,0.00522,0.2108,0.3966,0.2211,0.05201,0.00462
10,tour,2,3,10,0.20,true,0.36638,0.00539,0.00036,1.63398,0.00539,0.2731,0.2284,0.2746,0.00703,0.00358
10,tour,2,3,10,0.30,true,0.37362,0.00541,0.00116,1.62753,0.00542,0.3438,0.1153,0.3477,0.00058,0.00246
10,tour,2,3,10,0.40,true,0.37600,0.00542,0.00295,1.62695,0.00544,0.4241,0.0569,0.4324,0.00000,0.00000
10,tour,2,3,10,0.50,true,0.37375,0.00541,0.00626,1.63251,0.00547,0.5084,0.0232,0.5219,0.00555,0.00225
10,tour,2,3,10,0.60,true,0.36300,0.00538,0.01288,1.64988,0.00549,0.6124,0.0100,0.6274,0.02293,0.00296
10,tour,2,3,10,0.70,true,0.35150,0.00534,0.02180,1.67030,0.00553,0.7044,0.0033,0.7216,0.04335,0.00341
10,tour,2,3,10,0.80,true,0.34100,0.00530,0.03448,1.69348,0.00560,0.8026,0.0008,0.8204,0.06652,0.00375
10,tour,2,3,10,0.90,true,0.32712,0.00525,0.05089,1.72377,0.00568,0.9018,0.0004,0.9194,0.09682,0.00411
10,tour,2,3,10,1.00,true,0.31488,0.00519,0.07054,1.75567,0.00577,1.0003,0.0002,1.0180,0.12871,0.00436
10,tour,2,3,10,1.10,true,0.30050,0.00513,0.09347,1.79298,0.00587,1.0996,0.0000,1.1175,0.16603,0.00466
10,tour,2,3,10,1.20,true,0.28775,0.00506,0.11945,1.83171,0.00597,1.2020,0.0000,1.2203,0.20475,0.00491
10,tour,2,3,15,0.00,true,0.14563,0.00394,0.00080,1.85518,0.00395,0.1878,0.5783,0.2903,0.06794,0.00516
10,tour,2,3,15,0.10,true,0.18113,0.00431,0.00126,1.82013,0.00431,0.2804,0.4321,0.3064,0.03289,0.00421
10,tour,2,3,15,0.20,true,0.20913,0.00455,0.00234,1.79321,0.00456,0.3336,0.3175,0.3428,0.00597,0.00339
10,tour,2,3,15,0.30,true,0.21725,0.00461,0.00484,1.78760,0.00464,0.3989,0.2044,0.4036,0.00036,0.00227
10,tour,2,3,15,0.40,true,0.22162,0.00464,0.00886,1.78724,0.00470,0.4706,0.1354,0.4742,0.00000,0.00000
10,tour,2,3,15,0.50,true,0.22050,0.00464,0.01519,1.79469,0.00474,0.5456,0.0816,0.5552,0.00745,0.00220
10,tour,2,3,15,0.60,true,0.21650,0.00460,0.02425,1.80775,0.00477,0.6266,0.0447,0.6434,0.02051,0.00287
10,tour,2,3,15,0.70,true,0.21188,0.00457,0.03600,1.82413,0.00482,0.7145,0.0271,0.7336,0.03689,0.00335
10,tour,2,3,15,0.80,true,0.20738,0.00453,0.05113,1.84376,0.00488,0.8060,0.0132,0.8296,0.05652,0.00378
10,tour,2,3,15,0.90,true,0.19812,0.00446,0.06958,1.87146,0.00492,0.9000,0.0075,0.9245,0.08422,0.00406
10,tour,2,3,15,1.00,true,0.18975,0.00438,0.09111,1.90136,0.00498,0.9950,0.0034,1.0211,0.11413,0.00432
10,tour,2,3,15,1.10,true,0.18263,0.00432,0.11497,1.93236,0.00505,1.0927,0.0015,1.1192,0.14512,0.00454
10,tour,2,3,15,1.20,true,0.17413,0.00424,0.14080,1.96669,0.00510,1.1894,0.0006,1.2163,0.17945,0.00474
10,tour,2,3,20,0.00,true,0.09763,0.00332,0.00449,1.90687,0.00334,0.2525,0.5473,0.3854,0.03962,0.00416
10,tour,2,3,20,0.10,true,0.11737,0.00360,0.00568,1.88831,0.00363,0.3523,0.4463,0.3986,0.02106,0.00329
10,tour,2,3,20,0.20,true,0.13387,0.00381,0.00835,1.87448,0.00386,0.4098,0.3503,0.4317,0.00723,0.00228
10,tour,2,3,20,0.30,true,0.14513,0.00394,0.01237,1.86724,0.00401,0.4664,0.2673,0.4774,0.00000,0.00000
10,tour,2,3,20,0.40,true,0.14800,0.00397,0.01839,1.87039,0.00409,0.5280,0.1960,0.5358,0.00315,0.00220
10,tour,2,3,20,0.50,true,0.15213,0.00402,0.02671,1.87459,0.00419,0.5975,0.1408,0.6063,0.00734,0.00289
10,tour,2,3,20,0.60,true,0.15325,0.00403,0.03764,1.88440,0.00427,0.6715,0.0986,0.6841,0.01715,0.00333
10,tour,2,3,20,0.70,true,0.15250,0.00402,0.05133,1.89884,0.00435,0.7517,0.0671,0.7692,0.03159,0.00374
10,tour,2,3,20,0.80,true,0.14825,0.00397,0.06785,1.91961,0.00441,0.8352,0.0443,0.8577,0.05236,0.00401
10,tour,2,3,20,0.90,true,0.14413,0.00393,0.08674,1.94262,0.00447,0.9224,0.0282,0.9496,0.07538,0.00432
10,tour,2,3,20,1.00,true,0.14012,0.00388,0.10824,1.96812,0.00454,1.0122,0.0164,1.0443,0.10088,0.00455
10,tour,2,3,20,1.10,true,0.13462,0.00382,0.13192,1.99731,0.00460,1.1067,0.0105,1.1403,0.13007,0.00471
10,tour,2,3,20,1.20,true,0.12912,0.00375,0.15689,2.02778,0.00465,1.2022,0.0076,1.2359,0.16054,0.00484
10,tour,2,6,10,0.00,true,0.25325,0.00486,0.00004,1.74679,0.00486,0.1593,0.6158,0.1997,0.10825,0.00454
10,tour,2,6,10,0.10,true,0.31500,0.00519,0.00003,1.68503,0.00519,0.2053,0.4022,0.2173,0.04650,0.00363
10,tour,2,6,10,0.20,true,0.34813,0.00533,0.00012,1.65199,0.00533,0.2692,0.2351,0.2676,0.01345,0.00244
10,tour,2,6,10,0.30,true,0.36188,0.00537,0.00041,1.63854,0.00538,0.3430,0.1142,0.3438,0.00000,0.00000
10,tour,2,6,10,0.40,true,0.36125,0.00537,0.00117,1.63992,0.00538,0.4260,0.0472,0.4332,0.00138,0.00201
10,tour,2,6,10,0.50,true,0.34950,0.00533,0.00290,1.65340,0.00536,0.5193,0.0208,0.5284,0.01486,0.00258
10,tour,2,6,10,0.60,true,0.33387,0.00527,0.00598,1.67210,0.00532,0.6115,0.0077,0.6225,0.03357,0.00299
10,tour,2,6,10,0.70,true,0.31788,0.00521,0.01102,1.69314,0.00529,0.7080,0.0027,0.7193,0.05461,0.00326
10,tour,2,6,10,0.80,true,0.30025,0.00512,0.01862,1.71838,0.00527,0.8083,0.0005,0.8195,0.07984,0.00356
10,tour,2,6,10,0.90,true,0.28437,0.00504,0.02888,1.74451,0.00526,0.9099,0.0003,0.9200,0.10597,0.00381
10,tour,2,6,10,1.00,true,0.26750,0.00495,0.04191,1.77441,0.00525,1.0106,0.0002,1.0200,0.13588,0.00406
10,tour,2,6,10,1.10,true,0.24825,0.00483,0.05876,1.81052,0.00524,1.1157,0.0000,1.1246,0.17198,0.00428
10,tour,2,6,10,1.20,true,0.23075,0.00471,0.07698,1.84624,0.00522,1.2115,0.0000,1.2199,0.20770,0.00450
10,tour,2,6,15,0.00,true,0.14213,0.00390,0.00080,1.85867,0.00391,0.2409,0.5718,0.2935,0.06132,0.00380
10,tour,2,6,15,0.10,true,0.17175,0.00422,0.00074,1.82899,0.00422,0.2858,0.4350,0.3080,0.03164,0.00329
10,tour,2,6,15,0.20,true,0.18987,0.00438,0.00121,1.81134,0.00439,0.3405,0.3123,0.3446,0.01398,0.00265
10,tour,2,6,15,0.30,true,0.20187,0.00449,0.00236,1.80049,0.00450,0.4024,0.2085,0.4010,0.00314,0.00180
10,tour,2,6,15,0.40,true,0.20713,0.00453,0.00448,1.79735,0.00456,0.4750,0.1361,0.4724,0.00000,0.00000
10,tour,2,6,15,0.50,true,0.20663,0.00453,0.00794,1.80132,0.00458,0.5516,0.0800,0.5548,0.00397,0.00161
10,tour,2,6,15,0.60,true,0.20062,0.00448,0.01322,1.81260,0.00456,0.6377,0.0453,0.6456,0.01524,0.00221
10,tour,2,6,15,0.70,true,0.19337,0.00442,0.02041,1.82703,0.00454,0.7256,0.0234,0.7385,0.02968,0.00260
10,tour,2,6,15,0.80,true,0.18550,0.00435,0.03003,1.84453,0.00453,0.8196,0.0120,0.8349,0.04718,0.00287
10,tour,2,6,15,0.90,true,0.17663,0.00426,0.04252,1.86590,0.00452,0.9185,0.0062,0.9346,0.06855,0.00311
10,tour,2,6,15,1.00,true,0.16537,0.00415,0.05706,1.89169,0.00449,1.0141,0.0034,1.0302,0.09434,0.00333
10,tour,2,6,15,1.10,true,0.15300,0.00402,0.07488,1.92189,0.00445,1.1148,0.0016,1.1308,0.12454,0.00356
10,tour,2,6,15,1.20,true,0.13875,0.00386,0.09460,1.95587,0.00438,1.2124,0.0006,1.2282,0.15851,0.00380
10,tour,2,6,20,0.00,true,0.10138,0.00337,0.00406,1.90269,0.00339,0.3269,0.5463,0.3936,0.02421,0.00308
10,tour,2,6,20,0.10,true,0.11213,0.00353,0.00403,1.89191,0.00355,0.3712,0.4477,0.4059,0.01342,0.00270
10,tour,2,6,20,0.20,true,0.12200,0.00366,0.00513,1.88313,0.00369,0.4226,0.3519,0.4370,0.00465,0.00219
10,tour,2,6,20,0.30,true,0.12850,0.00374,0.00742,1.87892,0.00378,0.4766,0.2631,0.4831,0.00044,0.00152
10,tour,2,6,20,0.40,true,0.13262,0.00379,0.01111,1.87848,0.00385,0.5392,0.1907,0.5430,0.00000,0.00000
10,tour,2,6,20,0.50,true,0.13275,0.00379,0.01640,1.88365,0.00389,0.6108,0.1359,0.6142,0.00517,0.00145
10,tour,2,6,20,0.60,true,0.13050,0.00377,0.02356,1.89307,0.00390,0.6858,0.0926,0.6932,0.01458,0.00193
10,tour,2,6,20,0.70,true,0.12525,0.00370,0.03264,1.90739,0.00389,0.7658,0.0619,0.7773,0.02891,0.00230
10,tour,2,6,20,0.80,true,0.12050,0.00364,0.04383,1.92333,0.00389,0.8490,0.0382,0.8663,0.04485,0.00257
10,tour,2,6,20,0.90,true,0.11488,0.00357,0.05740,1.94254,0.00389,0.9397,0.0234,0.9605,0.06405,0.00282
10,tour,2,6,20,1.00,true,0.10787,0.00347,0.07335,1.96549,0.00387,1.0335,0.0130,1.0577,0.08701,0.00306
10,tour,2,6,20,1.10,true,0.09950,0.00335,0.09095,1.99147,0.00383,1.1287,0.0086,1.1529,0.11299,0.00326
10,tour,2,6,20,1.20,true,0.08950,0.00319,0.11109,2.02161,0.00375,1.2271,0.0058,1.2509,0.14313,0.00346
10,scratch,2,12,10,0.00,true,0.27763,0.00501,0.00011,1.72249,0.00501,0.1811,0.6252,0.2100,0.11789,0.00482
10,scratch,2,12,10,0.10,true,0.33900,0.00529,0.00037,1.66137,0.00530,0.2311,0.4442,0.2260,0.05677,0.00392
10,scratch,2,12,10,0.20,true,0.37662,0.00542,0.00118,1.62455,0.00543,0.2892,0.2661,0.2751,0.01996,0.00261
10,scratch,2,12,10,0.30,true,0.39850,0.00547,0.00310,1.60460,0.00550,0.3600,0.1372,0.3508,0.00000,0.00000
10,scratch,2,12,10,0.40,true,0.39700,0.00547,0.00685,1.60985,0.00554,0.4419,0.0641,0.4397,0.00525,0.00229
10,scratch,2,12,10,0.50,true,0.38588,0.00544,0.01349,1.62762,0.00557,0.5312,0.0267,0.5354,0.02302,0.00291
10,scratch,2,12,10,0.60,true,0.37562,0.00541,0.02335,1.64773,0.00563,0.6264,0.0118,0.6330,0.04313,0.00325
10,scratch,2,12,10,0.70,true,0.35962,0.00537,0.03720,1.67758,0.00570,0.7248,0.0047,0.7329,0.07298,0.00357
10,scratch,2,12,10,0.80,true,0.34675,0.00532,0.05439,1.70764,0.00580,0.8229,0.0015,0.8316,0.10304,0.00381
10,scratch,2,12,10,0.90,true,0.33363,0.00527,0.07417,1.74055,0.00591,0.9184,0.0008,0.9268,0.13595,0.00404
10,scratch,2,12,10,1.00,true,0.32050,0.00522,0.09766,1.77717,0.00603,1.0179,0.0000,1.0263,0.17257,0.00431
10,scratch,2,12,10,1.10,true,0.30875,0.00517,0.12348,1.81473,0.00616,1.1179,0.0000,1.1258,0.21014,0.00453
10,scratch,2,12,10,1.20,true,0.29337,0.00509,0.15201,1.85864,0.00627,1.2180,0.0000,1.2255,0.25405,0.00477
10,scratch,2,12,15,0.00,true,0.16212,0.00412,0.00181,1.83968,0.00413,0.2572,0.5797,0.3045,0.05068,0.00362
10,scratch,2,12,15,0.10,true,0.19137,0.00440,0.00295,1.81158,0.00442,0.3056,0.4585,0.3181,0.02258,0.00297
10,scratch,2,12,15,0.20,true,0.20825,0.00454,0.00540,1.79715,0.00458,0.3572,0.3386,0.3520,0.00815,0.00211
10,scratch,2,12,15,0.30,true,0.22075,0.00464,0.00975,1.78900,0.00471,0.4162,0.2316,0.4069,0.00000,0.00000
10,scratch,2,12,15,0.40,true,0.22537,0.00467,0.01630,1.79093,0.00479,0.4849,0.1575,0.4743,0.00192,0.00182
10,scratch,2,12,15,0.50,true,0.22862,0.00470,0.02589,1.79726,0.00489,0.5613,0.0990,0.5557,0.00826,0.00247
10,scratch,2,12,15,0.60,true,0.22925,0.00470,0.03878,1.80953,0.00499,0.6449,0.0579,0.6462,0.02053,0.00288
10,scratch,2,12,15,0.70,true,0.22650,0.00468,0.05544,1.82894,0.00509,0.7386,0.0360,0.7430,0.03994,0.00321
10,scratch,2,12,15,0.80,true,0.21912,0.00462,0.07385,1.85473,0.00516,0.8245,0.0215,0.8329,0.06573,0.00345
10,scratch,2,12,15,0.90,true,0.21063,0.00456,0.09703,1.88641,0.00524,0.9216,0.0133,0.9317,0.09741,0.00366
10,scratch,2,12,15,1.00,true,0.20300,0.00450,0.12229,1.91930,0.00533,1.0181,0.0075,1.0301,0.13030,0.00389
10,scratch,2,12,15,1.10,true,0.19600,0.00444,0.14896,1.95297,0.00542,1.1135,0.0042,1.1267,0.16397,0.00409
10,scratch,2,12,15,1.20,true,0.18725,0.00436,0.17695,1.98971,0.00549,1.2083,0.0029,1.2213,0.20071,0.00427
10,scratch,2,12,20,0.00,true,0.09775,0.00332,0.00814,1.91039,0.00336,0.3463,0.5486,0.4106,0.02147,0.00276
10,scratch,2,12,20,0.10,true,0.11313,0.00354,0.01071,1.89758,0.00360,0.3894,0.4537,0.4239,0.00867,0.00229
10,scratch,2,12,20,0.20,true,0.12525,0.00370,0.01529,1.89004,0.00379,0.4428,0.3682,0.4533,0.00112,0.00155
10,scratch,2,12,20,0.30,true,0.13325,0.00380,0.02216,1.88892,0.00394,0.4983,0.2884,0.4967,0.00000,0.00000
10,scratch,2,12,20,0.40,true,0.13900,0.00387,0.03149,1.89249,0.00407,0.5585,0.2188,0.5527,0.00358,0.00156
10,scratch,2,12,20,0.50,true,0.14313,0.00392,0.04398,1.90086,0.00421,0.6287,0.1615,0.6220,0.01194,0.00209
10,scratch,2,12,20,0.60,true,0.14563,0.00394,0.05907,1.91345,0.00434,0.6997,0.1127,0.6992,0.02453,0.00247
10,scratch,2,12,20,0.70,true,0.14413,0.00393,0.07658,1.93246,0.00443,0.7767,0.0806,0.7799,0.04354,0.00277
10,scratch,2,12,20,0.80,true,0.14275,0.00391,0.09791,1.95517,0.00455,0.8644,0.0566,0.8712,0.06625,0.00305
10,scratch,2,12,20,0.90,true,0.13850,0.00386,0.12021,1.98172,0.00463,0.9462,0.0380,0.9585,0.09281,0.00324
10,scratch,2,12,20,1.00,true,0.13387,0.00381,0.14595,2.01209,0.00471,1.0396,0.0268,1.0538,0.12318,0.00342
10,scratch,2,12,20,1.10,true,0.12737,0.00373,0.17406,2.04670,0.00476,1.1348,0.0183,1.1514,0.15779,0.00362
10,scratch,2,12,20,1.20,true,0.12262,0.00367,0.20243,2.07983,0.00482,1.2299,0.0128,1.2481,0.19092,0.00378
10,scratch,2,3,10,0.00,true,0.21900,0.00462,0.00014,1.78114,0.00462,0.1563,0.5743,0.2157,0.10852,0.00515
10,scratch,2,3,10,0.10,true,0.28350,0.00504,0.00030,1.71680,0.00504,0.2210,0.4009,0.2352,0.04418,0.00408
10,scratch,2,3,10,0.20,true,0.31850,0.00521,0.00089,1.68239,0.00522,0.2821,0.2421,0.2854,0.00978,0.00285
10,scratch,2,3,10,0.30,true,0.32987,0.00526,0.00249,1.67262,0.00528,0.3538,0.1315,0.3578,0.00000,0.00000
10,scratch,2,3,10,0.40,true,0.32863,0.00525,0.00569,1.67707,0.00530,0.4309,0.0687,0.4394,0.00445,0.00243
10,scratch,2,3,10,0.50,true,0.32550,0.00524,0.01116,1.68566,0.00533,0.5139,0.0319,0.5276,0.01305,0.00318
10,scratch,2,3,10,0.60,true,0.31738,0.00520,0.02137,1.70400,0.00538,0.6169,0.0134,0.6337,0.03138,0.00372
10,scratch,2,3,10,0.70,true,0.30812,0.00516,0.03406,1.72594,0.00544,0.7071,0.0061,0.7257,0.05332,0.00408
10,scratch,2,3,10,0.80,true,0.29637,0.00511,0.05158,1.75521,0.00552,0.8046,0.0023,0.8242,0.08259,0.00440
10,scratch,2,3,10,0.90,true,0.28250,0.00503,0.07347,1.79097,0.00561,0.9033,0.0007,0.9233,0.11836,0.00470
10,scratch,2,3,10,1.00,true,0.27263,0.00498,0.09806,1.82545,0.00573,1.0014,0.0003,1.0215,0.15283,0.00493
10,scratch,2,3,10,1.10,true,0.26062,0.00491,0.12563,1.86503,0.00583,1.1002,0.0002,1.1204,0.19241,0.00516
10,scratch,2,3,10,1.20,true,0.24775,0.00483,0.15621,1.90849,0.00593,1.2017,0.0000,1.2223,0.23587,0.00537
10,scratch,2,3,15,0.00,true,0.12625,0.00371,0.00225,1.87600,0.00372,0.2084,0.5700,0.3177,0.04764,0.00464
10,scratch,2,3,15,0.10,true,0.15125,0.00401,0.00313,1.85188,0.00402,0.2990,0.4340,0.3335,0.02352,0.00357
10,scratch,2,3,15,0.20,true,0.17238,0.00422,0.00509,1.83272,0.00425,0.3515,0.3243,0.3689,0.00436,0.00250
10,scratch,2,3,15,0.30,true,0.18100,0.00430,0.00936,1.82836,0.00437,0.4157,0.2205,0.4258,0.00000,0.00000
10,scratch,2,3,15,0.40,true,0.18388,0.00433,0.01583,1.83195,0.00444,0.4840,0.1493,0.4932,0.00359,0.00225
10,scratch,2,3,15,0.50,true,0.18325,0.00433,0.02510,1.84185,0.00449,0.5581,0.0978,0.5703,0.01349,0.00300
10,scratch,2,3,15,0.60,true,0.18088,0.00430,0.03794,1.85707,0.00456,0.6377,0.0592,0.6562,0.02870,0.00351
10,scratch,2,3,15,0.70,true,0.17613,0.00426,0.05405,1.87793,0.00462,0.7220,0.0358,0.7448,0.04956,0.00389
10,scratch,2,3,15,0.80,true,0.17375,0.00424,0.07344,1.89970,0.00472,0.8115,0.0209,0.8380,0.07134,0.00421
10,scratch,2,3,15,0.90,true,0.16550,0.00415,0.09651,1.93102,0.00477,0.9032,0.0115,0.9325,0.10266,0.00446
10,scratch,2,3,15,1.00,true,0.15937,0.00409,0.12167,1.96232,0.00485,0.9963,0.0067,1.0268,0.13395,0.00464
10,scratch,2,3,15,1.10,true,0.15288,0.00402,0.14931,1.99647,0.00492,1.0915,0.0034,1.1233,0.16811,0.00480
10,scratch,2,3,15,1.20,true,0.14688,0.00396,0.17835,2.03152,0.00499,1.1875,0.0016,1.2202,0.20316,0.00496
10,scratch,2,3,20,0.00,true,0.08075,0.00305,0.01030,1.92955,0.00310,0.2869,0.5415,0.4289,0.02337,0.00393
10,scratch,2,3,20,0.10,true,0.09388,0.00326,0.01230,1.91842,0.00333,0.3820,0.4492,0.4424,0.01224,0.00309
10,scratch,2,3,20,0.20,true,0.10875,0.00348,0.01612,1.90737,0.00358,0.4328,0.3578,0.4723,0.00119,0.00213
10,scratch,2,3,20,0.30,true,0.11625,0.00358,0.02243,1.90618,0.00372,0.4891,0.2808,0.5153,0.00000,0.00000
10,scratch,2,3,20,0.40,true,0.12012,0.00363,0.03150,1.91138,0.00383,0.5497,0.2101,0.5723,0.00520,0.00206
10,scratch,2,3,20,0.50,true,0.12125,0.00365,0.04334,1.92210,0.00393,0.6201,0.1595,0.6390,0.01592,0.00276
10,scratch,2,3,20,0.60,true,0.12162,0.00365,0.05803,1.93641,0.00403,0.6919,0.1150,0.7142,0.03023,0.00326
10,scratch,2,3,20,0.70,true,0.12075,0.00364,0.07532,1.95459,0.00412,0.7681,0.0822,0.7942,0.04841,0.00361
10,scratch,2,3,20,0.80,true,0.11862,0.00362,0.09570,1.97710,0.00421,0.8505,0.0583,0.8804,0.07091,0.00389
10,scratch,2,3,20,0.90,true,0.11812,0.00361,0.11807,1.99998,0.00433,0.9354,0.0403,0.9698,0.09380,0.00414
10,scratch,2,3,20,1.00,true,0.11375,0.00355,0.14325,2.02954,0.00440,1.0225,0.0262,1.0618,0.12336,0.00433
10,scratch,2,3,20,1.10,true,0.10875,0.00348,0.17004,2.06134,0.00445,1.1125,0.0164,1.1558,0.15516,0.00449
10,scratch,2,3,20,1.20,true,0.10287,0.00340,0.19823,2.09542,0.00448,1.2054,0.0107,1.2506,0.18924,0.00461
10,scratch,2,6,10,0.00,true,0.22350,0.00466,0.00015,1.77665,0.00466,0.1704,0.6003,0.2157,0.08974,0.00427
10,scratch,2,6,10,0.10,true,0.27187,0.00497,0.00017,1.72829,0.00498,0.2177,0.4069,0.2332,0.04138,0.00336
10,scratch,2,6,10,0.20,true,0.30125,0.00513,0.00042,1.69917,0.00513,0.2794,0.2470,0.2815,0.01226,0.00231
10,scratch,2,6,10,0.30,true,0.31425,0.00519,0.00116,1.68691,0.00520,0.3508,0.1320,0.3532,0.00000,0.00000
10,scratch,2,6,10,0.40,true,0.31238,0.00518,0.00281,1.69043,0.00520,0.4296,0.0602,0.4381,0.00352,0.00209
10,scratch,2,6,10,0.50,true,0.30150,0.00513,0.00608,1.70458,0.00518,0.5206,0.0267,0.5323,0.01767,0.00266
10,scratch,2,6,10,0.60,true,0.28913,0.00507,0.01133,1.72221,0.00516,0.6135,0.0135,0.6257,0.03530,0.00301
10,scratch,2,6,10,0.70,true,0.27737,0.00501,0.01931,1.74194,0.00515,0.7088,0.0047,0.7229,0.05503,0.00329
10,scratch,2,6,10,0.80,true,0.26000,0.00490,0.03075,1.77076,0.00513,0.8083,0.0022,0.8218,0.08385,0.00356
10,scratch,2,6,10,0.90,true,0.24313,0.00480,0.04569,1.80257,0.00512,0.9087,0.0005,0.9220,0.11566,0.00382
10,scratch,2,6,10,1.00,true,0.22975,0.00470,0.06341,1.83368,0.00513,1.0079,0.0002,1.0205,0.14677,0.00405
10,scratch,2,6,10,1.10,true,0.21213,0.00457,0.08624,1.87414,0.00513,1.1142,0.0002,1.1259,0.18723,0.00432
10,scratch,2,6,10,1.20,true,0.19162,0.00440,0.11049,1.91890,0.00508,1.2101,0.0000,1.2214,0.23199,0.00458
10,scratch,2,6,15,0.00,true,0.11775,0.00360,0.00222,1.88447,0.00361,0.2583,0.5613,0.3219,0.04325,0.00355
10,scratch,2,6,15,0.10,true,0.14062,0.00389,0.00216,1.86153,0.00390,0.3010,0.4332,0.3363,0.02032,0.00313
10,scratch,2,6,15,0.20,true,0.15500,0.00405,0.00317,1.84817,0.00406,0.3568,0.3210,0.3718,0.00696,0.00257
10,scratch,2,6,15,0.30,true,0.16337,0.00413,0.00540,1.84203,0.00416,0.4168,0.2211,0.4255,0.00081,0.00181
10,scratch,2,6,15,0.40,true,0.16800,0.00418,0.00921,1.84122,0.00423,0.4892,0.1514,0.4942,0.00000,0.00000
10,scratch,2,6,15,0.50,true,0.16825,0.00418,0.01490,1.84666,0.00427,0.5637,0.0975,0.5718,0.00544,0.00145
10,scratch,2,6,15,0.60,true,0.16512,0.00415,0.02305,1.85792,0.00429,0.6442,0.0581,0.6578,0.01671,0.00199
10,scratch,2,6,15,0.70,true,0.16087,0.00411,0.03375,1.87288,0.00431,0.7305,0.0335,0.7485,0.03167,0.00239
10,scratch,2,6,15,0.80,true,0.15350,0.00403,0.04759,1.89410,0.00432,0.8224,0.0190,0.8432,0.05288,0.00269
10,scratch,2,6,15,0.90,true,0.14363,0.00392,0.06484,1.92123,0.00430,0.9186,0.0098,0.9415,0.08002,0.00297
10,scratch,2,6,15,1.00,true,0.13375,0.00381,0.08409,1.95037,0.00428,1.0133,0.0055,1.0365,0.10915,0.00322
10,scratch,2,6,15,1.10,true,0.12312,0.00367,0.10693,1.98385,0.00426,1.1140,0.0031,1.1369,0.14263,0.00345
10,scratch,2,6,15,1.20,true,0.11300,0.00354,0.13089,2.01795,0.00422,1.2105,0.0018,1.2329,0.17674,0.00365
10,scratch,2,6,20,0.00,true,0.07963,0.00303,0.00954,1.92992,0.00307,0.3511,0.5363,0.4396,0.01221,0.00210
10,scratch,2,6,20,0.10,true,0.08600,0.00313,0.00969,1.92369,0.00318,0.3958,0.4464,0.4524,0.00597,0.00153
10,scratch,2,6,20,0.20,true,0.09388,0.00326,0.01159,1.91771,0.00332,0.4456,0.3574,0.4824,0.00000,0.00000
10,scratch,2,6,20,0.30,true,0.09650,0.00330,0.01546,1.91896,0.00338,0.4996,0.2773,0.5254,0.00125,0.00145
